Start_Date,End_Date,Carrier_clean,Volume_Bus,Volume_Passenger
2021-09-06,2021-09-10,trailways,21.0,680.0
2021-09-06,2021-09-10,transbridge,17.0,500.0
2021-09-13,2021-09-17,academy,34.0,952.0
2021-09-13,2021-09-17,cjbuslines,0.0,0.0
2021-09-13,2021-09-17,coachusa,121.0,3155.0
2021-09-13,2021-09-17,decamp,16.0,257.0
2021-09-13,2021-09-17,greyhound,59.0,1388.0
2021-09-13,2021-09-17,hceecommunity,93.0,1534.0
2021-09-13,2021-09-17,lakeland,25.0,674.0
2021-09-13,2021-09-17,martz,17.0,693.0
2021-09-13,2021-09-17,njtransit,2120.0,45441.0
2021-09-13,2021-09-17,peterpanbonanza,28.0,618.0
2021-09-13,2021-09-17,trailways,18.0,370.0
2021-09-13,2021-09-17,transbridge,17.0,525.0
2021-09-20,2021-09-24,academy,33.0,1007.0
2021-09-20,2021-09-24,cjbuslines,0.0,0.0
2021-09-20,2021-09-24,coachusa,123.0,3321.0
2021-09-20,2021-09-24,decamp,16.0,264.0
2021-09-20,2021-09-24,greyhound,56.0,1351.0
2021-09-20,2021-09-24,hceecommunity,97.0,1600.0
2021-09-20,2021-09-24,lakeland,25.0,673.0
2021-09-20,2021-09-24,martz,17.0,695.0
2021-09-20,2021-09-24,njtransit,2138.0,45660.0
2021-09-20,2021-09-24,peterpanbonanza,28.0,689.0
2021-09-20,2021-09-24,trailways,17.0,397.0
2021-09-20,2021-09-24,transbridge,17.0,547.0
2021-09-27,2021-10-01,academy,34.0,970.0
2021-09-27,2021-10-01,cjbuslines,0.0,0.0
2021-09-27,2021-10-01,coachusa,125.0,3351.0
2021-09-27,2021-10-01,decamp,16.0,274.0
2021-09-27,2021-10-01,greyhound,55.0,1306.0
2021-09-27,2021-10-01,hceecommunity,97.0,1600.0
2021-09-27,2021-10-01,lakeland,25.0,692.0
2021-09-27,2021-10-01,martz,17.0,688.0
2021-09-27,2021-10-01,njtransit,2146.0,45840.0
2021-09-27,2021-10-01,peterpanbonanza,29.0,761.0
2021-09-27,2021-10-01,trailways,17.0,395.0
2021-09-27,2021-10-01,transbridge,17.0,527.0
2021-10-04,2021-10-08,academy,34.0,1016.0
2021-10-04,2021-10-08,cjbuslines,0.0,0.0
2021-10-04,2021-10-08,coachusa,124.0,3498.0
2021-10-04,2021-10-08,decamp,16.0,277.0
2021-10-04,2021-10-08,greyhound,55.0,1219.0
2021-10-04,2021-10-08,hceecommunity,101.0,1555.0
2021-10-04,2021-10-08,lakeland,25.0,710.0
2021-10-04,2021-10-08,martz,17.0,708.0
2021-10-04,2021-10-08,njtransit,2153.0,48102.0
2021-10-04,2021-10-08,peterpanbonanza,29.0,720.0
2021-10-04,2021-10-08,trailways,17.0,411.0
2021-10-04,2021-10-08,transbridge,17.0,575.0
2021-10-11,2021-10-15,academy,34.0,1052.0
2021-10-11,2021-10-15,cjbuslines,0.0,0.0
2021-10-11,2021-10-15,coachusa,144.0,3623.0
2021-10-11,2021-10-15,decamp,16.0,288.0
2021-10-11,2021-10-15,greyhound,59.0,1538.0
2021-10-11,2021-10-15,hceecommunity,100.0,1660.0
2021-10-11,2021-10-15,lakeland,25.0,785.0
2021-10-11,2021-10-15,martz,17.0,755.0
2021-10-11,2021-10-15,njtransit,2147.0,48954.0
2021-10-11,2021-10-15,peterpanbonanza,29.0,922.0
2021-10-11,2021-10-15,trailways,24.0,879.0
2021-10-11,2021-10-15,transbridge,18.0,596.0
2021-10-18,2021-10-22,academy,33.0,1063.0
2021-10-18,2021-10-22,cjbuslines,0.0,0.0
2021-10-18,2021-10-22,coachusa,126.0,3626.0
2021-10-18,2021-10-22,decamp,16.0,277.0
2021-10-18,2021-10-22,greyhound,54.0,1300.0
2021-10-18,2021-10-22,hceecommunity,93.0,1579.0
2021-10-18,2021-10-22,lakeland,25.0,759.0
2021-10-18,2021-10-22,martz,18.0,735.0
2021-10-18,2021-10-22,njtransit,2139.0,49531.0
2021-10-18,2021-10-22,peterpanbonanza,29.0,763.0
2021-10-18,2021-10-22,trailways,18.0,482.0
2021-10-18,2021-10-22,transbridge,18.0,557.0
2021-10-25,2021-10-29,academy,33.0,1015.0
2021-10-25,2021-10-29,cjbuslines,0.0,0.0
2021-10-25,2021-10-29,coachusa,126.0,3434.0
2021-10-25,2021-10-29,decamp,16.0,263.0
2021-10-25,2021-10-29,greyhound,53.0,1230.0
2021-10-25,2021-10-29,hceecommunity,89.0,1545.0
2021-10-25,2021-10-29,lakeland,25.0,701.0
2021-10-25,2021-10-29,martz,18.0,715.0
2021-10-25,2021-10-29,njtransit,2137.0,50615.0
2021-10-25,2021-10-29,peterpanbonanza,29.0,741.0
2021-10-25,2021-10-29,trailways,17.0,421.0
2021-10-25,2021-10-29,transbridge,18.0,533.0
2021-11-01,2021-11-05,academy,35.0,999.0
2021-11-01,2021-11-05,cjbuslines,0.0,0.0
2021-11-01,2021-11-05,coachusa,125.0,3624.0
2021-11-01,2021-11-05,decamp,33.0,338.0
2021-11-01,2021-11-05,greyhound,54.0,1296.0
2021-11-01,2021-11-05,hceecommunity,98.0,1575.0
2021-11-01,2021-11-05,lakeland,29.0,825.0
2021-11-01,2021-11-05,martz,18.0,718.0
2021-11-01,2021-11-05,njtransit,2131.0,50514.0
2021-11-01,2021-11-05,peterpanbonanza,29.0,774.0
2021-11-01,2021-11-05,trailways,17.0,379.0
2021-11-01,2021-11-05,transbridge,18.0,551.0
2021-11-08,2021-11-12,academy,35.0,998.0
2021-11-08,2021-11-12,cjbuslines,0.0,0.0
2021-11-08,2021-11-12,coachusa,125.0,3753.0
2021-11-08,2021-11-12,decamp,37.0,380.0
2021-11-08,2021-11-12,greyhound,54.0,1241.0
2021-11-08,2021-11-12,hceecommunity,96.0,1616.0
2021-11-08,2021-11-12,lakeland,29.0,809.0
2021-11-08,2021-11-12,martz,18.0,724.0
2021-11-08,2021-11-12,njtransit,2120.0,52268.0
2021-11-08,2021-11-12,peterpanbonanza,29.0,733.0
2021-11-08,2021-11-12,trailways,18.0,438.0
2021-11-08,2021-11-12,transbridge,18.0,595.0
2021-11-15,2021-11-19,academy,33.0,1098.0
2021-11-15,2021-11-19,cjbuslines,0.0,0.0
2021-11-15,2021-11-19,coachusa,126.0,3777.0
2021-11-15,2021-11-19,decamp,37.0,406.0
2021-11-15,2021-11-19,greyhound,54.0,1219.0
2021-11-15,2021-11-19,hceecommunity,99.0,1652.0
2021-11-15,2021-11-19,lakeland,29.0,815.0
2021-11-15,2021-11-19,martz,18.0,738.0
2021-11-15,2021-11-19,njtransit,2127.0,51546.0
2021-11-15,2021-11-19,peterpanbonanza,29.0,697.0
2021-11-15,2021-11-19,trailways,19.0,437.0
2021-11-15,2021-11-19,transbridge,18.0,567.0
2021-11-22,2021-11-26,academy,0.0,0.0
2021-11-22,2021-11-26,cjbuslines,0.0,0.0
2021-11-22,2021-11-26,coachusa,0.0,0.0
2021-11-22,2021-11-26,decamp,0.0,0.0
2021-11-22,2021-11-26,greyhound,0.0,0.0
2021-11-22,2021-11-26,hceecommunity,0.0,0.0
2021-11-22,2021-11-26,lakeland,0.0,0.0
2021-11-22,2021-11-26,martz,0.0,0.0
2021-11-22,2021-11-26,njtransit,0.0,0.0
2021-11-22,2021-11-26,peterpanbonanza,0.0,0.0
2021-11-22,2021-11-26,trailways,0.0,0.0
2021-11-22,2021-11-26,transbridge,0.0,0.0
2021-11-29,2021-12-03,academy,36.0,1103.0
2021-11-29,2021-12-03,cjbuslines,0.0,0.0
2021-11-29,2021-12-03,coachusa,129.0,3908.0
2021-11-29,2021-12-03,decamp,37.0,428.0
2021-11-29,2021-12-03,greyhound,55.0,1408.0
2021-11-29,2021-12-03,hceecommunity,92.0,1638.0
2021-11-29,2021-12-03,lakeland,29.0,863.0
2021-11-29,2021-12-03,martz,18.0,713.0
2021-11-29,2021-12-03,njtransit,2155.0,51761.0
2021-11-29,2021-12-03,peterpanbonanza,27.0,733.0
2021-11-29,2021-12-03,trailways,21.0,578.0
2021-11-29,2021-12-03,transbridge,18.0,562.0
2021-12-06,2021-12-10,academy,35.0,1043.0
2021-12-06,2021-12-10,cjbuslines,0.0,0.0
2021-12-06,2021-12-10,coachusa,128.0,3680.0
2021-12-06,2021-12-10,decamp,37.0,411.0
2021-12-06,2021-12-10,greyhound,54.0,1098.0
2021-12-06,2021-12-10,hceecommunity,94.0,1669.0
2021-12-06,2021-12-10,lakeland,29.0,796.0
2021-12-06,2021-12-10,martz,18.0,738.0
2021-12-06,2021-12-10,njtransit,2149.0,51723.0
2021-12-06,2021-12-10,peterpanbonanza,28.0,578.0
2021-12-06,2021-12-10,trailways,19.0,405.0
2021-12-06,2021-12-10,transbridge,18.0,575.0
2021-12-13,2021-12-17,academy,35.0,990.0
2021-12-13,2021-12-17,cjbuslines,0.0,0.0
2021-12-13,2021-12-17,coachusa,127.0,3693.0
2021-12-13,2021-12-17,decamp,37.0,408.0
2021-12-13,2021-12-17,greyhound,55.0,1213.0
2021-12-13,2021-12-17,hceecommunity,96.0,1678.0
2021-12-13,2021-12-17,lakeland,29.0,790.0
2021-12-13,2021-12-17,martz,18.0,739.0
2021-12-13,2021-12-17,njtransit,2154.0,49981.0
2021-12-13,2021-12-17,peterpanbonanza,29.0,657.0
2021-12-13,2021-12-17,trailways,19.0,408.0
2021-12-13,2021-12-17,transbridge,18.0,580.0
2021-12-20,2021-12-24,academy,36.0,626.0
2021-12-20,2021-12-24,cjbuslines,0.0,0.0
2021-12-20,2021-12-24,coachusa,128.0,2375.0
2021-12-20,2021-12-24,decamp,37.0,231.0
2021-12-20,2021-12-24,greyhound,55.0,1213.0
2021-12-20,2021-12-24,hceecommunity,96.0,1678.0
2021-12-20,2021-12-24,lakeland,25.0,476.0
2021-12-20,2021-12-24,martz,17.0,554.0
2021-12-20,2021-12-24,njtransit,1977.0,33589.0
2021-12-20,2021-12-24,peterpanbonanza,25.0,595.0
2021-12-20,2021-12-24,trailways,18.0,330.0
2021-12-20,2021-12-24,transbridge,17.0,356.0
2021-12-27,2021-12-31,academy,0.0,0.0
2021-12-27,2021-12-31,cjbuslines,0.0,0.0
2021-12-27,2021-12-31,coachusa,0.0,0.0
2021-12-27,2021-12-31,decamp,0.0,0.0
2021-12-27,2021-12-31,greyhound,0.0,0.0
2021-12-27,2021-12-31,hceecommunity,0.0,0.0
2021-12-27,2021-12-31,lakeland,0.0,0.0
2021-12-27,2021-12-31,martz,0.0,0.0
2021-12-27,2021-12-31,njtransit,0.0,0.0
2021-12-27,2021-12-31,peterpanbonanza,0.0,0.0
2021-12-27,2021-12-31,trailways,0.0,0.0
2021-12-27,2021-12-31,transbridge,0.0,0.0
2022-01-03,2022-01-07,academy,36.0,626.0
2022-01-03,2022-01-07,cjbuslines,0.0,0.0
2022-01-03,2022-01-07,coachusa,128.0,2375.0
2022-01-03,2022-01-07,decamp,37.0,231.0
2022-01-03,2022-01-07,greyhound,44.0,959.0
2022-01-03,2022-01-07,hceecommunity,84.0,1220.0
2022-01-03,2022-01-07,lakeland,25.0,476.0
2022-01-03,2022-01-07,martz,17.0,554.0
2022-01-03,2022-01-07,njtransit,1977.0,33589.0
2022-01-03,2022-01-07,peterpanbonanza,25.0,595.0
2022-01-03,2022-01-07,trailways,18.0,330.0
2022-01-03,2022-01-07,transbridge,17.0,356.0
2022-01-10,2022-01-14,academy,35.0,659.0
2022-01-10,2022-01-14,cjbuslines,0.0,0.0
2022-01-10,2022-01-14,coachusa,124.0,2381.0
2022-01-10,2022-01-14,decamp,35.0,239.0
2022-01-10,2022-01-14,greyhound,42.0,765.0
2022-01-10,2022-01-14,hceecommunity,82.0,1169.0
2022-01-10,2022-01-14,lakeland,25.0,474.0
2022-01-10,2022-01-14,martz,17.0,570.0
2022-01-10,2022-01-14,njtransit,2140.0,37462.0
2022-01-10,2022-01-14,peterpanbonanza,25.0,384.0
2022-01-10,2022-01-14,trailways,19.0,300.0
2022-01-10,2022-01-14,transbridge,18.0,363.0
2022-01-17,2022-01-21,academy,34.0,775.0
2022-01-17,2022-01-21,cjbuslines,0.0,0.0
2022-01-17,2022-01-21,coachusa,123.0,2685.0
2022-01-17,2022-01-21,decamp,37.0,286.0
2022-01-17,2022-01-21,greyhound,42.0,765.0
2022-01-17,2022-01-21,hceecommunity,81.0,1235.0
2022-01-17,2022-01-21,lakeland,25.0,543.0
2022-01-17,2022-01-21,martz,17.0,606.0
2022-01-17,2022-01-21,njtransit,2151.0,40408.0
2022-01-17,2022-01-21,peterpanbonanza,25.0,471.0
2022-01-17,2022-01-21,trailways,18.0,379.0
2022-01-17,2022-01-21,transbridge,18.0,420.0
2022-01-24,2022-01-28,academy,35.0,815.0
2022-01-24,2022-01-28,cjbuslines,0.0,0.0
2022-01-24,2022-01-28,coachusa,129.0,2874.0
2022-01-24,2022-01-28,decamp,37.0,305.0
2022-01-24,2022-01-28,greyhound,45.0,919.0
2022-01-24,2022-01-28,hceecommunity,81.0,1256.0
2022-01-24,2022-01-28,lakeland,25.0,583.0
2022-01-24,2022-01-28,martz,17.0,640.0
2022-01-24,2022-01-28,njtransit,2158.0,40685.0
2022-01-24,2022-01-28,peterpanbonanza,22.0,410.0
2022-01-24,2022-01-28,trailways,17.0,327.0
2022-01-24,2022-01-28,transbridge,18.0,432.0
2022-01-31,2022-02-04,academy,35.0,849.0
2022-01-31,2022-02-04,cjbuslines,0.0,0.0
2022-01-31,2022-02-04,coachusa,130.0,3188.0
2022-01-31,2022-02-04,decamp,37.0,343.0
2022-01-31,2022-02-04,greyhound,40.0,852.0
2022-01-31,2022-02-04,hceecommunity,52.0,827.0
2022-01-31,2022-02-04,lakeland,25.0,616.0
2022-01-31,2022-02-04,martz,17.0,643.0
2022-01-31,2022-02-04,njtransit,2153.0,45373.0
2022-01-31,2022-02-04,peterpanbonanza,18.0,395.0
2022-01-31,2022-02-04,trailways,18.0,338.0
2022-01-31,2022-02-04,transbridge,18.0,452.0
2022-02-07,2022-02-11,academy,35.0,938.0
2022-02-07,2022-02-11,cjbuslines,0.0,0.0
2022-02-07,2022-02-11,coachusa,130.0,3338.0
2022-02-07,2022-02-11,decamp,37.0,384.0
2022-02-07,2022-02-11,greyhound,42.0,869.0
2022-02-07,2022-02-11,hceecommunity,60.0,846.0
2022-02-07,2022-02-11,lakeland,25.0,667.0
2022-02-07,2022-02-11,martz,17.0,656.0
2022-02-07,2022-02-11,njtransit,2154.0,46402.0
2022-02-07,2022-02-11,peterpanbonanza,18.0,421.0
2022-02-07,2022-02-11,trailways,19.0,336.0
2022-02-07,2022-02-11,transbridge,18.0,490.0
2022-02-14,2022-02-18,academy,34.0,954.0
2022-02-14,2022-02-18,cjbuslines,0.0,0.0
2022-02-14,2022-02-18,coachusa,130.0,3625.0
2022-02-14,2022-02-18,decamp,37.0,422.0
2022-02-14,2022-02-18,greyhound,44.0,1057.0
2022-02-14,2022-02-18,hceecommunity,56.0,774.0
2022-02-14,2022-02-18,lakeland,25.0,740.0
2022-02-14,2022-02-18,martz,17.0,670.0
2022-02-14,2022-02-18,njtransit,2144.0,47466.0
2022-02-14,2022-02-18,peterpanbonanza,20.0,523.0
2022-02-14,2022-02-18,trailways,19.0,384.0
2022-02-14,2022-02-18,transbridge,18.0,517.0
2022-02-21,2022-02-25,academy,34.0,998.0
2022-02-21,2022-02-25,cjbuslines,0.0,0.0
2022-02-21,2022-02-25,coachusa,130.0,3555.0
2022-02-21,2022-02-25,decamp,37.0,431.0
2022-02-21,2022-02-25,greyhound,43.0,1280.0
2022-02-21,2022-02-25,hceecommunity,57.0,788.0
2022-02-21,2022-02-25,lakeland,25.0,757.0
2022-02-21,2022-02-25,martz,17.0,719.0
2022-02-21,2022-02-25,njtransit,2147.0,48692.0
2022-02-21,2022-02-25,peterpanbonanza,20.0,647.0
2022-02-21,2022-02-25,trailways,20.0,473.0
2022-02-21,2022-02-25,transbridge,18.0,541.0
2022-02-28,2022-03-04,academy,35.0,988.0
2022-02-28,2022-03-04,cjbuslines,0.0,0.0
2022-02-28,2022-03-04,coachusa,129.0,3756.0
2022-02-28,2022-03-04,decamp,37.0,460.0
2022-02-28,2022-03-04,greyhound,40.0,1006.0
2022-02-28,2022-03-04,hceecommunity,83.0,1429.0
2022-02-28,2022-03-04,lakeland,25.0,760.0
2022-02-28,2022-03-04,martz,16.0,673.0
2022-02-28,2022-03-04,njtransit,2160.0,51417.0
2022-02-28,2022-03-04,peterpanbonanza,21.0,569.0
2022-02-28,2022-03-04,trailways,19.0,418.0
2022-02-28,2022-03-04,transbridge,18.0,547.0
2022-03-07,2022-03-11,academy,35.0,1054.0
2022-03-07,2022-03-11,cjbuslines,0.0,0.0
2022-03-07,2022-03-11,coachusa,130.0,4111.0
2022-03-07,2022-03-11,decamp,37.0,487.0
2022-03-07,2022-03-11,greyhound,44.0,1201.0
2022-03-07,2022-03-11,hceecommunity,85.0,1587.0
2022-03-07,2022-03-11,lakeland,27.0,995.0
2022-03-07,2022-03-11,martz,17.0,736.0
2022-03-07,2022-03-11,njtransit,2158.0,48835.0
2022-03-07,2022-03-11,peterpanbonanza,22.0,622.0
2022-03-07,2022-03-11,trailways,19.0,460.0
2022-03-07,2022-03-11,transbridge,18.0,567.0
2022-03-14,2022-03-18,academy,35.0,1077.0
2022-03-14,2022-03-18,cjbuslines,0.0,0.0
2022-03-14,2022-03-18,coachusa,129.0,4270.0
2022-03-14,2022-03-18,decamp,37.0,509.0
2022-03-14,2022-03-18,greyhound,45.0,1409.0
2022-03-14,2022-03-18,hceecommunity,86.0,1602.0
2022-03-14,2022-03-18,lakeland,30.0,1114.0
2022-03-14,2022-03-18,martz,17.0,776.0
2022-03-14,2022-03-18,njtransit,2156.0,53623.0
2022-03-14,2022-03-18,peterpanbonanza,24.0,902.0
2022-03-14,2022-03-18,trailways,19.0,508.0
2022-03-14,2022-03-18,transbridge,18.0,596.0
2022-03-21,2022-03-25,academy,35.0,1110.0
2022-03-21,2022-03-25,cjbuslines,0.0,0.0
2022-03-21,2022-03-25,coachusa,131.0,4257.0
2022-03-21,2022-03-25,decamp,37.0,498.0
2022-03-21,2022-03-25,greyhound,45.0,1362.0
2022-03-21,2022-03-25,hceecommunity,86.0,1368.0
2022-03-21,2022-03-25,lakeland,29.0,945.0
2022-03-21,2022-03-25,martz,18.0,760.0
2022-03-21,2022-03-25,njtransit,2157.0,53698.0
2022-03-21,2022-03-25,peterpanbonanza,24.0,809.0
2022-03-21,2022-03-25,trailways,20.0,553.0
2022-03-21,2022-03-25,transbridge,18.0,599.0
2022-03-28,2022-04-01,academy,35.0,1138.0
2022-03-28,2022-04-01,cjbuslines,0.0,0.0
2022-03-28,2022-04-01,coachusa,130.0,4338.0
2022-03-28,2022-04-01,decamp,37.0,514.0
2022-03-28,2022-04-01,greyhound,46.0,1271.0
2022-03-28,2022-04-01,hceecommunity,85.0,1419.0
2022-03-28,2022-04-01,lakeland,28.0,943.0
2022-03-28,2022-04-01,martz,18.0,751.0
2022-03-28,2022-04-01,njtransit,2141.0,53814.0
2022-03-28,2022-04-01,peterpanbonanza,23.0,722.0
2022-03-28,2022-04-01,trailways,20.0,483.0
2022-03-28,2022-04-01,transbridge,18.0,598.0
2022-04-04,2022-04-08,academy,35.0,1152.0
2022-04-04,2022-04-08,cjbuslines,0.0,0.0
2022-04-04,2022-04-08,coachusa,133.0,4463.0
2022-04-04,2022-04-08,decamp,39.0,524.0
2022-04-04,2022-04-08,greyhound,46.0,1297.0
2022-04-04,2022-04-08,hceecommunity,86.0,1366.0
2022-04-04,2022-04-08,lakeland,28.0,1009.0
2022-04-04,2022-04-08,martz,18.0,767.0
2022-04-04,2022-04-08,njtransit,2142.0,53966.0
2022-04-04,2022-04-08,peterpanbonanza,23.0,649.0
2022-04-04,2022-04-08,trailways,19.0,474.0
2022-04-04,2022-04-08,transbridge,19.0,612.0
2022-04-11,2022-04-15,academy,35.0,1104.0
2022-04-11,2022-04-15,cjbuslines,0.0,0.0
2022-04-11,2022-04-15,coachusa,133.0,4214.0
2022-04-11,2022-04-15,decamp,40.0,523.0
2022-04-11,2022-04-15,greyhound,47.0,1483.0
2022-04-11,2022-04-15,hceecommunity,87.0,1468.0
2022-04-11,2022-04-15,lakeland,30.0,953.0
2022-04-11,2022-04-15,martz,18.0,775.0
2022-04-11,2022-04-15,njtransit,2156.0,55168.0
2022-04-11,2022-04-15,peterpanbonanza,26.0,914.0
2022-04-11,2022-04-15,trailways,19.0,520.0
2022-04-11,2022-04-15,transbridge,19.0,632.0
2022-04-18,2022-04-22,academy,33.0,966.0
2022-04-18,2022-04-22,cjbuslines,0.0,0.0
2022-04-18,2022-04-22,coachusa,129.0,3953.0
2022-04-18,2022-04-22,decamp,40.0,496.0
2022-04-18,2022-04-22,greyhound,48.0,1641.0
2022-04-18,2022-04-22,hceecommunity,84.0,1402.0
2022-04-18,2022-04-22,lakeland,30.0,868.0
2022-04-18,2022-04-22,martz,18.0,733.0
2022-04-18,2022-04-22,njtransit,2165.0,55503.0
2022-04-18,2022-04-22,peterpanbonanza,29.0,1191.0
2022-04-18,2022-04-22,trailways,22.0,696.0
2022-04-18,2022-04-22,transbridge,19.0,624.0
2022-04-25,2022-04-29,academy,34.0,1127.0
2022-04-25,2022-04-29,cjbuslines,0.0,0.0
2022-04-25,2022-04-29,coachusa,133.0,4443.0
2022-04-25,2022-04-29,decamp,40.0,563.0
2022-04-25,2022-04-29,greyhound,47.0,1307.0
2022-04-25,2022-04-29,hceecommunity,84.0,1402.0
2022-04-25,2022-04-29,lakeland,30.0,1026.0
2022-04-25,2022-04-29,martz,18.0,753.0
2022-04-25,2022-04-29,njtransit,2148.0,55714.0
2022-04-25,2022-04-29,peterpanbonanza,25.0,661.0
2022-04-25,2022-04-29,trailways,20.0,496.0
2022-04-25,2022-04-29,transbridge,19.0,605.0
2022-05-02,2022-05-06,academy,35.0,1152.0
2022-05-02,2022-05-06,cjbuslines,0.0,0.0
2022-05-02,2022-05-06,coachusa,135.0,4175.0
2022-05-02,2022-05-06,decamp,40.0,550.0
2022-05-02,2022-05-06,greyhound,46.0,1336.0
2022-05-02,2022-05-06,hceecommunity,79.0,1077.0
2022-05-02,2022-05-06,lakeland,30.0,997.0
2022-05-02,2022-05-06,martz,17.0,740.0
2022-05-02,2022-05-06,njtransit,2146.0,55820.0
2022-05-02,2022-05-06,peterpanbonanza,24.0,688.0
2022-05-02,2022-05-06,trailways,20.0,533.0
2022-05-02,2022-05-06,transbridge,19.0,619.0
2022-05-09,2022-05-13,academy,35.0,1140.2
2022-05-09,2022-05-13,cjbuslines,0.0,0.0
2022-05-09,2022-05-13,coachusa,132.0,4504.0
2022-05-09,2022-05-13,decamp,40.0,560.0
2022-05-09,2022-05-13,greyhound,46.0,1435.0
2022-05-09,2022-05-13,hceecommunity,87.0,1399.0
2022-05-09,2022-05-13,lakeland,30.0,1028.0
2022-05-09,2022-05-13,martz,18.0,764.0
2022-05-09,2022-05-13,njtransit,2148.0,56979.0
2022-05-09,2022-05-13,peterpanbonanza,25.0,713.0
2022-05-09,2022-05-13,trailways,21.0,552.0
2022-05-09,2022-05-13,transbridge,19.0,622.0
2022-05-16,2022-05-20,academy,35.0,1140.0
2022-05-16,2022-05-20,cjbuslines,0.0,0.0
2022-05-16,2022-05-20,coachusa,131.0,4441.0
2022-05-16,2022-05-20,decamp,40.0,568.0
2022-05-16,2022-05-20,greyhound,46.0,1466.0
2022-05-16,2022-05-20,hceecommunity,86.0,1541.0
2022-05-16,2022-05-20,lakeland,30.0,1019.0
2022-05-16,2022-05-20,martz,18.0,772.0
2022-05-16,2022-05-20,njtransit,2136.0,58236.0
2022-05-16,2022-05-20,peterpanbonanza,25.0,814.0
2022-05-16,2022-05-20,trailways,20.0,594.0
2022-05-16,2022-05-20,transbridge,19.0,633.0
2022-05-23,2022-05-27,academy,35.0,1112.0
2022-05-23,2022-05-27,cjbuslines,0.0,0.0
2022-05-23,2022-05-27,coachusa,132.0,4444.0
2022-05-23,2022-05-27,decamp,40.0,554.0
2022-05-23,2022-05-27,greyhound,47.0,1526.0
2022-05-23,2022-05-27,hceecommunity,78.0,1421.0
2022-05-23,2022-05-27,lakeland,29.0,1036.0
2022-05-23,2022-05-27,martz,18.0,776.0
2022-05-23,2022-05-27,njtransit,2156.0,56937.0
2022-05-23,2022-05-27,peterpanbonanza,25.0,895.0
2022-05-23,2022-05-27,trailways,22.0,667.0
2022-05-23,2022-05-27,transbridge,19.0,634.0
2022-05-30,2022-06-03,academy,34.0,1094.0
2022-05-30,2022-06-03,cjbuslines,0.0,0.0
2022-05-30,2022-06-03,coachusa,134.0,4397.0
2022-05-30,2022-06-03,decamp,40.0,552.0
2022-05-30,2022-06-03,greyhound,49.0,1521.0
2022-05-30,2022-06-03,hceecommunity,87.0,1529.0
2022-05-30,2022-06-03,lakeland,29.0,979.0
2022-05-30,2022-06-03,martz,20.0,798.0
2022-05-30,2022-06-03,njtransit,2155.0,58023.0
2022-05-30,2022-06-03,peterpanbonanza,29.0,1076.0
2022-05-30,2022-06-03,trailways,26.0,645.0
2022-05-30,2022-06-03,transbridge,19.0,626.0
2022-06-06,2022-06-10,academy,35.0,1189.0
2022-06-06,2022-06-10,cjbuslines,0.0,0.0
2022-06-06,2022-06-10,coachusa,132.0,4754.0
2022-06-06,2022-06-10,decamp,39.0,582.0
2022-06-06,2022-06-10,greyhound,50.0,1485.0
2022-06-06,2022-06-10,hceecommunity,86.0,1428.0
2022-06-06,2022-06-10,lakeland,29.0,1101.0
2022-06-06,2022-06-10,martz,19.0,761.0
2022-06-06,2022-06-10,njtransit,2150.0,59534.0
2022-06-06,2022-06-10,peterpanbonanza,25.0,803.0
2022-06-06,2022-06-10,trailways,27.0,434.0
2022-06-06,2022-06-10,transbridge,18.0,635.0
2022-06-13,2022-06-17,academy,35.0,1179.0
2022-06-13,2022-06-17,cjbuslines,0.0,0.0
2022-06-13,2022-06-17,coachusa,135.0,4854.0
2022-06-13,2022-06-17,decamp,40.0,581.0
2022-06-13,2022-06-17,greyhound,49.0,1519.0
2022-06-13,2022-06-17,hceecommunity,81.0,1436.0
2022-06-13,2022-06-17,lakeland,29.0,1132.0
2022-06-13,2022-06-17,martz,19.0,799.0
2022-06-13,2022-06-17,njtransit,2144.0,60188.0
2022-06-13,2022-06-17,peterpanbonanza,27.0,891.0
2022-06-13,2022-06-17,trailways,27.0,477.0
2022-06-13,2022-06-17,transbridge,19.0,651.0
2022-06-20,2022-06-24,academy,34.0,1187.0
2022-06-20,2022-06-24,cjbuslines,0.0,0.0
2022-06-20,2022-06-24,coachusa,133.0,4848.0
2022-06-20,2022-06-24,decamp,40.0,574.0
2022-06-20,2022-06-24,greyhound,51.0,1576.0
2022-06-20,2022-06-24,hceecommunity,84.0,1508.0
2022-06-20,2022-06-24,lakeland,29.0,1128.0
2022-06-20,2022-06-24,martz,19.0,804.0
2022-06-20,2022-06-24,njtransit,2150.0,59197.0
2022-06-20,2022-06-24,peterpanbonanza,30.0,990.0
2022-06-20,2022-06-24,trailways,27.0,543.0
2022-06-20,2022-06-24,transbridge,19.0,654.0
2022-06-27,2022-07-01,academy,34.0,1113.0
2022-06-27,2022-07-01,cjbuslines,0.0,0.0
2022-06-27,2022-07-01,coachusa,138.0,4626.0
2022-06-27,2022-07-01,decamp,39.0,578.0
2022-06-27,2022-07-01,greyhound,53.0,1744.0
2022-06-27,2022-07-01,hceecommunity,85.0,1536.0
2022-06-27,2022-07-01,lakeland,29.0,1078.0
2022-06-27,2022-07-01,martz,19.0,821.0
2022-06-27,2022-07-01,njtransit,2154.0,59908.0
2022-06-27,2022-07-01,peterpanbonanza,32.0,1184.0
2022-06-27,2022-07-01,trailways,28.0,624.0
