month_year,FAC,LANE,FAC_B,TOTAL,CLASS 1,CLASS 2,CLASS 3,CLASS 4,CLASS 5,CLASS 6,CLASS 7,CLASS 8,CLASS 9,CLASS 11,CASH,EZPASS,VIOLATION,Autos,Small_T,Large_T,Buses
2019-05,2,10,Lincoln,167812,132934.0,11201.0,4858.0,3369.0,1710.0,32.0,488.0,4314.0,8526.0,380.0,26563,130982,10267,133802,16059,5111,12840
2019-05,2,11,Lincoln,153706,137091.0,5678.0,2012.0,876.0,395.0,10.0,208.0,2829.0,4125.0,482.0,32303,113014,8389,137781,7690,1281,6954
2019-05,2,12,Lincoln,132631,116979.0,3963.0,1881.0,678.0,352.0,7.0,148.0,4144.0,4030.0,449.0,0,116920,15711,117576,5844,1037,8174
2019-05,2,14,Lincoln,41575,749.0,107.0,6.0,0.0,1.0,0.0,1.0,7404.0,33306.0,1.0,0,35908,5674,751,113,1,40710
2019-05,2,23,Lincoln,82866,67207.0,3040.0,1290.0,352.0,171.0,7.0,81.0,5977.0,4437.0,304.0,1,75767,7098,67592,4330,530,10414
2019-05,4,2,Bayonne,138427,133786.0,1646.0,690.0,265.0,1343.0,231.0,52.0,31.0,106.0,277.0,12644,121823,3960,134115,2336,1839,137
2019-05,4,4,Bayonne,126947,116330.0,3646.0,1796.0,539.0,3622.0,149.0,109.0,114.0,413.0,229.0,14366,109121,3460,116668,5442,4310,527
2019-05,4,6,Bayonne,29722,27825.0,798.0,377.0,96.0,230.0,5.0,30.0,166.0,148.0,47.0,3035,25810,877,27902,1175,331,314
2019-05,4,8,Bayonne,71,48.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,49,22,0,56,15,0,0
2019-05,5,2,Goethals,363443,356940.0,1831.0,773.0,220.0,890.0,17.0,194.0,787.0,627.0,1164.0,0,329357,34086,358298,2604,1127,1414
2019-05,5,4,Goethals,547070,505657.0,12002.0,5702.0,2777.0,13385.0,313.0,1049.0,1731.0,3164.0,1290.0,2,497875,49193,507996,17704,16475,4895
2019-05,5,6,Goethals,240407,211672.0,8256.0,3848.0,2319.0,10541.0,278.0,725.0,750.0,1524.0,494.0,29791,195852,14764,212891,12104,13138,2274
2019-05,5,8,Goethals,189710,168137.0,6047.0,2573.0,1622.0,8326.0,305.0,560.0,657.0,1112.0,371.0,59229,121002,9479,169068,8620,10253,1769
2019-05,5,10,Goethals,209994,172459.0,7878.0,4138.0,2738.0,18438.0,1049.0,729.0,674.0,1475.0,416.0,46998,151934,11062,173604,12016,22225,2149
2019-05,6,2,Outerbridge,547884,543366.0,1261.0,232.0,244.0,571.0,60.0,231.0,130.0,170.0,1619.0,30012,503674,14198,545216,1493,875,300
2019-05,6,4,Outerbridge,493695,439503.0,16016.0,5555.0,6963.0,20550.0,1066.0,625.0,394.0,2038.0,985.0,37391,441400,14904,441113,21571,28579,2432
2019-05,6,8,Outerbridge,233501,220251.0,4581.0,1602.0,1913.0,3864.0,134.0,231.0,73.0,331.0,521.0,44437,180734,8330,221003,6183,5911,404
2019-05,6,10,Outerbridge,29253,27955.0,539.0,189.0,108.0,233.0,6.0,41.0,11.0,37.0,134.0,2537,25789,927,28130,728,347,48
2019-05,7,2,GWB Upper,108191,89168.0,7136.0,1667.0,1602.0,7188.0,90.0,427.0,417.0,146.0,350.0,3,98032,10156,89945,8803,8880,563
2019-05,7,4,GWB Upper,172639,145667.0,8412.0,2330.0,1986.0,12163.0,181.0,570.0,629.0,314.0,387.0,0,155432,17207,146624,10742,14330,943
2019-05,7,6,GWB Upper,206872,165722.0,10829.0,3184.0,3058.0,20948.0,475.0,890.0,668.0,561.0,537.0,5,187330,19537,167149,14013,24481,1229
2019-05,7,8,GWB Upper,239711,160197.0,14918.0,5309.0,7235.0,47384.0,1272.0,1136.0,890.0,960.0,410.0,4,217218,22490,161743,20227,55891,1850
2019-05,7,10,GWB Upper,170039,122779.0,10306.0,2836.0,4152.0,27249.0,611.0,981.0,568.0,327.0,230.0,40489,118879,10672,123990,13142,32012,895
2019-05,7,12,GWB Upper,163161,135726.0,8065.0,2177.0,2614.0,12284.0,303.0,840.0,694.0,225.0,233.0,66129,87336,9696,136799,10242,15201,919
2019-05,7,14,GWB Upper,168598,142354.0,7021.0,2736.0,2632.0,11077.0,294.0,683.0,1030.0,406.0,365.0,51943,107101,9554,143402,9757,14003,1436
2019-05,7,16,GWB Upper,178829,145353.0,8688.0,4501.0,3259.0,12121.0,508.0,791.0,2328.0,828.0,452.0,7918,156109,14802,146596,13189,15888,3156
2019-05,7,18,GWB Upper,123025,102068.0,6601.0,2035.0,1447.0,5519.0,151.0,468.0,3735.0,734.0,267.0,24984,91363,6678,102803,8636,7117,4469
2019-05,7,20,GWB Upper,152779,137809.0,4823.0,1660.0,914.0,3242.0,76.0,555.0,2892.0,540.0,268.0,33918,110570,8291,138632,6483,4232,3432
2019-05,7,22,GWB Upper,242958,216072.0,7890.0,2569.0,1826.0,6047.0,249.0,471.0,6191.0,1046.0,597.0,0,219037,23921,217140,10459,8122,7237
2019-05,7,24,GWB Upper,134410,129946.0,1544.0,628.0,287.0,477.0,37.0,179.0,733.0,196.0,383.0,38804,86888,8718,130508,2172,801,929
2019-05,8,34,GWB PIP,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0
2019-05,8,36,GWB PIP,70862,70247.0,33.0,2.0,0.0,1.0,0.0,22.0,204.0,2.0,351.0,0,66468,4394,70620,35,1,206
2019-05,8,38,GWB PIP,161680,160442.0,267.0,10.0,2.0,2.0,2.0,20.0,552.0,7.0,376.0,0,150382,11298,160838,277,6,559
2019-05,8,40,GWB PIP,187583,186176.0,328.0,9.0,3.0,2.0,1.0,31.0,728.0,15.0,290.0,0,173156,14427,186497,337,6,743
2019-05,8,42,GWB PIP,72400,71893.0,67.0,2.0,4.0,0.0,0.0,10.0,207.0,3.0,214.0,11799,56801,3800,72117,69,4,210
2019-05,8,44,GWB PIP,79727,78981.0,97.0,2.0,3.0,1.0,0.0,31.0,327.0,1.0,284.0,20138,55503,4086,79296,99,4,328
2019-05,8,46,GWB PIP,10,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,3,7,10,0,0,0
2019-05,9,54,GWB Lower,117177,116024.0,295.0,8.0,15.0,13.0,0.0,120.0,487.0,34.0,181.0,53337,59050,4790,116325,303,28,521
2019-05,9,56,GWB Lower,150255,148723.0,433.0,21.0,33.0,36.0,4.0,252.0,405.0,80.0,268.0,54435,79619,16201,149243,454,73,485
2019-05,9,58,GWB Lower,222586,220375.0,788.0,43.0,23.0,89.0,5.0,97.0,531.0,227.0,408.0,4020,197517,21049,220880,831,117,758
2019-05,9,60,GWB Lower,254240,251185.0,900.0,64.0,26.0,69.0,12.0,94.0,799.0,407.0,684.0,0,231117,23123,251963,964,107,1206
2019-05,9,62,GWB Lower,452987,447202.0,1350.0,85.0,46.0,82.0,7.0,89.0,1692.0,1497.0,937.0,2,416551,36434,448228,1435,135,3189
2019-05,9,64,GWB Lower,268907,265196.0,606.0,49.0,22.0,33.0,13.0,38.0,1071.0,922.0,957.0,0,250269,18638,266191,655,68,1993
2019-05,9,68,GWB Lower,151597,149418.0,493.0,34.0,7.0,8.0,1.0,47.0,534.0,541.0,514.0,20,141089,10488,149979,527,16,1075
2019-05,9,70,GWB Lower,82323,81263.0,209.0,34.0,5.0,14.0,0.0,20.0,221.0,257.0,300.0,3241,72488,6594,81583,243,19,478
2019-05,9,72,GWB Lower,97787,96977.0,173.0,12.0,9.0,12.0,1.0,82.0,229.0,59.0,233.0,46913,43883,6991,97292,185,22,288
2019-05,9,74,GWB Lower,80189,79319.0,190.0,15.0,15.0,12.0,0.0,47.0,210.0,113.0,268.0,30342,47466,2381,79634,205,27,323
2019-06,1,1,Holland,128239,123953.0,882.0,101.0,11.0,25.0,0.0,48.0,605.0,2236.0,378.0,43123,79384,5732,124379,983,36,2841
2019-06,1,2,Holland,147502,144167.0,1711.0,161.0,11.0,26.0,2.0,65.0,500.0,388.0,471.0,40649,98613,8241,144703,1872,39,888
2019-06,1,3,Holland,217590,211965.0,2575.0,599.0,13.0,36.0,3.0,63.0,765.0,905.0,666.0,167,198625,18798,212694,3174,52,1670
2019-06,1,4,Holland,173149,168993.0,1535.0,324.0,4.0,31.0,0.0,51.0,614.0,970.0,627.0,0,158475,14674,169671,1859,35,1584
2019-06,1,5,Holland,170758,155759.0,9482.0,1928.0,33.0,36.0,0.0,214.0,892.0,2005.0,409.0,0,157689,13069,156382,11410,69,2897
2019-06,1,6,Holland,159989,146721.0,8330.0,1623.0,32.0,35.0,0.0,205.0,818.0,1738.0,487.0,0,146632,13357,147413,9953,67,2556
2019-06,1,7,Holland,96472,92395.0,2738.0,291.0,13.0,13.0,1.0,86.0,359.0,242.0,334.0,42260,49189,5023,92815,3029,27,601
2019-06,1,8,Holland,91445,88561.0,1784.0,177.0,12.0,15.0,2.0,75.0,286.0,236.0,297.0,36866,50309,4270,88933,1961,29,522
2019-06,1,9,Holland,145091,141165.0,2214.0,265.0,7.0,14.0,0.0,79.0,455.0,517.0,375.0,74,132333,12684,141619,2479,21,972
2019-06,2,1,Lincoln,19404,842.0,231.0,7.0,1.0,2.0,0.0,0.0,10409.0,7900.0,12.0,0,16682,2722,854,238,3,18309
2019-06,2,2,Lincoln,12719,9804.0,182.0,3.0,0.0,1.0,0.0,1.0,1564.0,854.0,310.0,0,11620,1099,10115,185,1,2418
2019-06,2,3,Lincoln,21142,367.0,125.0,3.0,0.0,0.0,0.0,0.0,7018.0,13627.0,2.0,0,18690,2452,369,128,0,20645
2019-06,2,4,Lincoln,213885,204993.0,493.0,65.0,2.0,46.0,0.0,32.0,1142.0,6392.0,720.0,0,198752,15133,205745,558,48,7534
2019-06,2,5,Lincoln,259600,225458.0,549.0,177.0,7.0,48.0,1.0,57.0,2699.0,29728.0,876.0,0,238945,20655,226391,726,56,32427
2019-06,2,6,Lincoln,113492,107061.0,1744.0,584.0,370.0,136.0,3.0,105.0,1327.0,1848.0,314.0,27154,80166,6172,107480,2328,509,3175
2019-06,2,7,Lincoln,113519,102549.0,4531.0,1253.0,880.0,536.0,18.0,222.0,989.0,2256.0,285.0,31539,73674,8306,103056,5784,1434,3245
2019-06,2,8,Lincoln,133648,110344.0,8339.0,3101.0,2923.0,1584.0,52.0,625.0,1767.0,4562.0,351.0,14541,105752,13355,111320,11440,4559,6329
2019-06,2,9,Lincoln,151171,116836.0,13576.0,3561.0,2728.0,1856.0,52.0,668.0,4490.0,7060.0,344.0,10820,128277,12074,117848,17137,4636,11550
2019-06,2,10,Lincoln,156151,125537.0,9410.0,3764.0,2499.0,1316.0,21.0,367.0,4449.0,8362.0,426.0,26393,119566,10192,126330,13174,3836,12811
2019-06,2,11,Lincoln,151865,134917.0,5778.0,2117.0,893.0,451.0,3.0,229.0,2956.0,3979.0,542.0,32784,110199,8882,135688,7895,1347,6935
2019-06,2,12,Lincoln,119656,104836.0,3838.0,1767.0,694.0,374.0,1.0,127.0,3729.0,3857.0,433.0,0,104684,14972,105396,5605,1069,7586
2019-06,2,14,Lincoln,39568,2907.0,75.0,8.0,0.0,1.0,0.0,4.0,7591.0,28980.0,2.0,0,33314,6270,2913,83,1,36571
2019-06,2,23,Lincoln,78461,63918.0,2923.0,1059.0,269.0,163.0,4.0,80.0,5625.0,4063.0,357.0,0,71212,7249,64355,3982,436,9688
2019-06,4,2,Bayonne,147626,143443.0,1582.0,647.0,189.0,1122.0,126.0,51.0,21.0,83.0,362.0,14559,128327,4740,143856,2229,1437,104
2019-06,4,4,Bayonne,123795,112840.0,3597.0,2088.0,580.0,3629.0,170.0,130.0,86.0,397.0,278.0,15563,104654,3578,113248,5685,4379,483
2019-06,4,6,Bayonne,30776,28961.0,806.0,298.0,100.0,244.0,5.0,39.0,146.0,98.0,79.0,3993,25631,1152,29079,1104,349,244
2019-06,4,8,Bayonne,31,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,20,10,1,30,0,1,0
2019-06,5,2,Goethals,322751,316372.0,1754.0,666.0,267.0,875.0,23.0,158.0,682.0,606.0,1348.0,0,290359,32392,317878,2420,1165,1288
2019-06,5,4,Goethals,555241,516649.0,11053.0,4831.0,2791.0,12373.0,399.0,877.0,1618.0,3064.0,1586.0,0,505070,50171,519112,15884,15563,4682
2019-06,5,6,Goethals,233056,210731.0,6682.0,2637.0,1636.0,7843.0,226.0,518.0,665.0,1512.0,606.0,33330,185302,14425,211855,9319,9705,2177
2019-06,5,8,Goethals,222729,198596.0,6969.0,2648.0,1733.0,9571.0,321.0,559.0,740.0,1138.0,454.0,57063,153186,12480,199609,9617,11625,1878
2019-06,5,10,Goethals,219056,180481.0,8718.0,4347.0,2727.0,18699.0,921.0,764.0,650.0,1256.0,493.0,53307,153531,12218,181738,13065,22347,1906
2019-06,6,2,Outerbridge,548326,542516.0,1397.0,257.0,435.0,1165.0,95.0,216.0,107.0,195.0,1943.0,36711,499672,11943,544675,1654,1695,302
2019-06,6,4,Outerbridge,457568,413825.0,13288.0,4315.0,5602.0,16260.0,792.0,435.0,383.0,1560.0,1108.0,39473,406840,11255,415368,17603,22654,1943
2019-06,6,8,Outerbridge,182237,168667.0,4035.0,1561.0,2391.0,4215.0,244.0,121.0,102.0,438.0,463.0,41352,136618,4267,169251,5596,6850,540
2019-06,6,10,Outerbridge,121209,116434.0,2064.0,646.0,450.0,846.0,20.0,117.0,47.0,132.0,453.0,12016,106792,2401,117004,2710,1316,179
2019-06,7,2,GWB Upper,115976,97637.0,6759.0,1862.0,1298.0,6784.0,91.0,737.0,323.0,195.0,290.0,0,104643,11333,98664,8621,8173,518
2019-06,7,4,GWB Upper,182275,156399.0,8144.0,2448.0,1630.0,11078.0,209.0,1039.0,541.0,376.0,411.0,1,163395,18879,157849,10592,12917,917
2019-06,7,6,GWB Upper,217085,176101.0,10378.0,3870.0,2607.0,20060.0,562.0,1732.0,683.0,595.0,497.0,1,195144,21940,178330,14248,23229,1278
2019-06,7,8,GWB Upper,253780,172879.0,15085.0,6354.0,6265.0,46792.0,1458.0,2710.0,812.0,1007.0,418.0,3,228973,24804,176007,21439,54515,1819
2019-06,7,10,GWB Upper,167724,126576.0,9546.0,2772.0,2706.0,22736.0,498.0,1697.0,612.0,314.0,267.0,46308,111215,10201,128540,12318,25940,926
2019-06,7,12,GWB Upper,162799,138753.0,7554.0,2066.0,1757.0,9736.0,234.0,1470.0,721.0,217.0,291.0,70562,82490,9747,140514,9620,11727,938
2019-06,7,14,GWB Upper,168828,145400.0,6454.0,2730.0,1874.0,9166.0,256.0,1127.0,1071.0,415.0,335.0,55956,103413,9459,146862,9184,11296,1486
2019-06,7,16,GWB Upper,186144,154854.0,8339.0,4437.0,2586.0,10344.0,474.0,1351.0,2378.0,925.0,456.0,9260,160689,16195,156661,12776,13404,3303
2019-06,7,18,GWB Upper,130556,112172.0,5919.0,2038.0,1002.0,4266.0,147.0,885.0,3156.0,665.0,306.0,28722,94535,7299,113363,7957,5415,3821
2019-06,7,20,GWB Upper,154612,141214.0,4362.0,1576.0,555.0,2497.0,79.0,873.0,2720.0,443.0,293.0,33277,112671,8664,142380,5938,3131,3163
2019-06,7,22,GWB Upper,246714,224431.0,6829.0,2317.0,1192.0,4155.0,248.0,683.0,5254.0,962.0,643.0,1,221731,24982,225757,9146,5595,6216
2019-06,7,24,GWB Upper,136169,132417.0,1507.0,505.0,134.0,331.0,23.0,302.0,474.0,105.0,371.0,40458,86595,9116,133090,2012,488,579
2019-06,8,34,GWB PIP,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,1,2,2,1,0,0
2019-06,8,36,GWB PIP,72507,71792.0,64.0,1.0,1.0,3.0,0.0,34.0,261.0,3.0,348.0,0,67741,4766,72174,65,4,264
2019-06,8,38,GWB PIP,148406,147228.0,240.0,7.0,1.0,5.0,0.0,16.0,554.0,12.0,343.0,0,136898,11508,147587,247,6,566
2019-06,8,40,GWB PIP,195140,193669.0,359.0,14.0,2.0,4.0,0.0,29.0,763.0,36.0,264.0,0,179294,15846,193962,373,6,799
2019-06,8,42,GWB PIP,71709,71066.0,78.0,7.0,2.0,0.0,0.0,28.0,257.0,7.0,264.0,12864,54792,4053,71358,85,2,264
2019-06,8,44,GWB PIP,80414,79581.0,113.0,11.0,4.0,2.0,0.0,26.0,379.0,32.0,266.0,20794,55360,4260,79873,124,6,411
2019-06,8,46,GWB PIP,9,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,2,7,8,1,0,0
2019-06,9,54,GWB Lower,115130,113967.0,287.0,6.0,24.0,9.0,3.0,135.0,418.0,58.0,223.0,53438,56806,4886,114325,293,36,476
2019-06,9,56,GWB Lower,144114,142498.0,418.0,18.0,46.0,26.0,7.0,234.0,449.0,126.0,292.0,51750,76590,15774,143024,436,79,575
2019-06,9,58,GWB Lower,213130,211050.0,755.0,42.0,17.0,63.0,7.0,85.0,501.0,211.0,399.0,3515,188628,20987,211534,797,87,712
2019-06,9,60,GWB Lower,235214,232545.0,855.0,51.0,17.0,62.0,21.0,87.0,657.0,378.0,541.0,1,212052,23161,233173,906,100,1035
2019-06,9,62,GWB Lower,425707,420739.0,1203.0,84.0,32.0,63.0,8.0,131.0,1363.0,1281.0,803.0,0,390346,35361,421673,1287,103,2644
2019-06,9,64,GWB Lower,262158,258617.0,579.0,46.0,15.0,61.0,18.0,85.0,1049.0,835.0,853.0,0,242848,19310,259555,625,94,1884
2019-06,9,68,GWB Lower,151922,149910.0,391.0,44.0,12.0,32.0,0.0,57.0,503.0,517.0,456.0,378,140115,11429,150423,435,44,1020
2019-06,9,70,GWB Lower,88176,87072.0,210.0,27.0,0.0,24.0,0.0,32.0,256.0,281.0,274.0,4324,76502,7350,87378,237,24,537
2019-06,9,72,GWB Lower,95956,95068.0,197.0,17.0,9.0,16.0,1.0,85.0,239.0,79.0,245.0,45877,42275,7804,95398,214,26,318
2019-06,9,74,GWB Lower,82534,81656.0,149.0,19.0,12.0,13.0,0.0,58.0,243.0,104.0,280.0,32301,47602,2631,81994,168,25,347
2019-07,1,1,Holland,125950,121712.0,967.0,115.0,7.0,17.0,1.0,45.0,606.0,2107.0,373.0,43880,75997,6073,122130,1082,25,2713
2019-07,1,2,Holland,144684,141530.0,1475.0,169.0,11.0,18.0,1.0,64.0,579.0,417.0,420.0,42341,94086,8257,142014,1644,30,996
2019-07,1,3,Holland,226277,220153.0,2848.0,503.0,14.0,35.0,1.0,78.0,818.0,1024.0,803.0,242,205874,20161,221034,3351,50,1842
2019-07,1,4,Holland,172510,168225.0,1477.0,349.0,6.0,25.0,0.0,64.0,634.0,996.0,734.0,10,156912,15588,169023,1826,31,1630
2019-07,1,5,Holland,174339,158786.0,9752.0,1996.0,40.0,28.0,6.0,224.0,870.0,2165.0,472.0,14,160347,13978,159482,11748,74,3035
2019-07,1,6,Holland,158956,145460.0,8360.0,1736.0,24.0,38.0,0.0,182.0,837.0,1838.0,481.0,6,144671,14279,146123,10096,62,2675
2019-07,1,7,Holland,95037,91034.0,2668.0,315.0,9.0,13.0,1.0,89.0,371.0,210.0,327.0,42960,47138,4939,91450,2983,23,581
2019-07,1,8,Holland,89958,87121.0,1711.0,206.0,10.0,14.0,0.0,65.0,317.0,204.0,310.0,38344,47372,4242,87496,1917,24,521
2019-07,1,9,Holland,142860,138690.0,2391.0,305.0,5.0,13.0,0.0,71.0,517.0,474.0,394.0,235,129158,13467,139155,2696,18,991
2019-07,2,1,Lincoln,20222,714.0,216.0,4.0,0.0,0.0,0.0,2.0,10797.0,8484.0,5.0,0,17040,3182,721,220,0,19281
2019-07,2,2,Lincoln,10362,7349.0,163.0,4.0,0.0,0.0,0.0,3.0,1626.0,915.0,302.0,0,9393,969,7654,167,0,2541
2019-07,2,3,Lincoln,20987,321.0,107.0,3.0,0.0,0.0,0.0,3.0,7208.0,13345.0,0.0,0,18004,2983,324,110,0,20553
2019-07,2,4,Lincoln,194877,185731.0,531.0,66.0,2.0,27.0,1.0,40.0,1080.0,6713.0,686.0,0,180034,14843,186457,597,30,7793
2019-07,2,5,Lincoln,257989,220491.0,537.0,199.0,7.0,28.0,1.0,46.0,3015.0,32696.0,969.0,1,235806,22182,221506,736,36,35711
2019-07,2,6,Lincoln,101226,96084.0,1486.0,392.0,129.0,82.0,2.0,52.0,1105.0,1626.0,268.0,27092,68474,5660,96404,1878,213,2731
2019-07,2,7,Lincoln,104451,94741.0,4237.0,1031.0,634.0,487.0,13.0,205.0,911.0,1897.0,295.0,31300,64785,8366,95241,5268,1134,2808
2019-07,2,8,Lincoln,139985,114573.0,8945.0,3711.0,3514.0,1724.0,45.0,671.0,1666.0,4785.0,351.0,13398,110459,16128,115595,12656,5283,6451
2019-07,2,9,Lincoln,142449,112121.0,11902.0,2966.0,1854.0,1529.0,34.0,564.0,4487.0,6568.0,424.0,13813,116947,11689,113109,14868,3417,11055
2019-07,2,10,Lincoln,158083,124269.0,10728.0,4419.0,3283.0,1697.0,33.0,521.0,4336.0,8439.0,358.0,27273,119493,11318,125148,15147,5013,12775
2019-07,2,11,Lincoln,145168,127762.0,5582.0,1966.0,870.0,460.0,9.0,233.0,3150.0,4625.0,511.0,31949,104274,8945,128506,7548,1339,7775
2019-07,2,12,Lincoln,133161,115919.0,4571.0,2070.0,829.0,388.0,4.0,150.0,4182.0,4590.0,458.0,0,114647,18514,116527,6641,1221,8772
2019-07,2,14,Lincoln,39419,629.0,89.0,3.0,0.0,1.0,0.0,0.0,9321.0,29376.0,0.0,0,31671,7750,629,92,1,38697
2019-07,2,23,Lincoln,68239,54176.0,2286.0,828.0,185.0,120.0,5.0,53.0,5841.0,4431.0,314.0,0,61084,7155,54543,3114,310,10272
2019-07,4,2,Bayonne,142617,138854.0,1186.0,651.0,170.0,1024.0,111.0,42.0,41.0,65.0,473.0,13565,124167,4885,139369,1837,1305,106
2019-07,4,4,Bayonne,135843,123194.0,4106.0,2269.0,598.0,4376.0,188.0,135.0,192.0,405.0,380.0,16806,114612,4425,123709,6375,5162,597
2019-07,4,6,Bayonne,30118,28407.0,619.0,212.0,87.0,216.0,4.0,27.0,310.0,146.0,90.0,4024,24845,1249,28524,831,307,456
2019-07,4,8,Bayonne,10,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,9,1,0,8,0,2,0
2019-07,5,2,Goethals,309058,303294.0,1610.0,642.0,157.0,716.0,19.0,142.0,641.0,604.0,1233.0,0,276156,32902,304669,2252,892,1245
2019-07,5,4,Goethals,583338,542278.0,11553.0,5663.0,2717.0,13293.0,349.0,1021.0,1731.0,3185.0,1548.0,0,527497,55842,544847,17216,16359,4916
2019-07,5,6,Goethals,257590,231382.0,7676.0,3321.0,1935.0,9230.0,275.0,639.0,812.0,1655.0,665.0,33313,207285,16992,232686,10997,11440,2467
2019-07,5,8,Goethals,217544,190427.0,7804.0,3135.0,2129.0,10767.0,404.0,646.0,792.0,1051.0,389.0,59383,145835,12326,191462,10939,13300,1843
2019-07,5,10,Goethals,217872,180200.0,8697.0,4161.0,2572.0,18209.0,839.0,805.0,757.0,1142.0,490.0,55130,149537,13205,181495,12858,21620,1899
2019-07,6,2,Outerbridge,546281,541913.0,1210.0,229.0,243.0,342.0,53.0,208.0,103.0,154.0,1826.0,38713,495241,12327,543947,1439,638,257
2019-07,6,4,Outerbridge,468293,423713.0,13711.0,5037.0,5576.0,16037.0,694.0,436.0,405.0,1513.0,1171.0,44847,411261,12185,425320,18748,22307,1918
2019-07,6,8,Outerbridge,203677,185927.0,4777.0,2360.0,3038.0,5905.0,373.0,163.0,142.0,490.0,502.0,44899,153228,5550,186592,7137,9316,632
2019-07,6,10,Outerbridge,117822,113069.0,2137.0,686.0,388.0,849.0,32.0,105.0,79.0,86.0,391.0,11585,103723,2514,113565,2823,1269,165
2019-07,7,2,GWB Upper,98853,83127.0,5895.0,2078.0,900.0,5241.0,73.0,1120.0,159.0,111.0,149.0,0,89053,9800,84396,7973,6214,270
2019-07,7,4,GWB Upper,177329,153370.0,7883.0,3012.0,1171.0,9082.0,191.0,1740.0,415.0,204.0,261.0,2,159126,18201,155371,10895,10444,619
2019-07,7,6,GWB Upper,216714,179809.0,10321.0,4363.0,1587.0,16008.0,462.0,2905.0,542.0,424.0,293.0,3,194845,21866,183007,14684,18057,966
2019-07,7,8,GWB Upper,251120,180377.0,14988.0,7952.0,3521.0,36431.0,1162.0,4886.0,740.0,801.0,262.0,3,226986,24131,185525,22940,41114,1541
2019-07,7,10,GWB Upper,174896,128709.0,10156.0,4232.0,1889.0,24723.0,583.0,3617.0,554.0,241.0,192.0,43139,119676,12081,132518,14388,27195,795
2019-07,7,12,GWB Upper,161463,134750.0,7540.0,2636.0,1354.0,11088.0,306.0,2804.0,593.0,162.0,230.0,69478,81838,10148,137784,10176,12748,755
2019-07,7,14,GWB Upper,161346,136705.0,6416.0,3352.0,1319.0,9680.0,346.0,2062.0,887.0,318.0,261.0,51372,99831,10143,139028,9768,11345,1205
2019-07,7,16,GWB Upper,182317,148781.0,9060.0,5247.0,1843.0,11088.0,627.0,2640.0,2012.0,699.0,320.0,10702,155498,16117,151741,14307,13558,2711
2019-07,7,18,GWB Upper,126380,105796.0,6230.0,2717.0,940.0,5126.0,316.0,1657.0,2863.0,518.0,217.0,26470,91947,7963,107670,8947,6382,3381
2019-07,7,20,GWB Upper,146409,131458.0,4575.0,1684.0,617.0,3161.0,166.0,1238.0,2825.0,427.0,258.0,34474,103688,8247,132954,6259,3944,3252
2019-07,7,22,GWB Upper,247401,220671.0,7409.0,2887.0,1137.0,5551.0,498.0,1468.0,6367.0,971.0,442.0,0,221385,26016,222581,10296,7186,7338
2019-07,7,24,GWB Upper,128320,124021.0,1487.0,536.0,157.0,551.0,49.0,525.0,613.0,68.0,313.0,40610,78707,9003,124859,2023,757,681
2019-07,8,34,GWB PIP,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,4,0,0,0
2019-07,8,36,GWB PIP,67491,66573.0,75.0,3.0,1.0,1.0,0.0,27.0,645.0,5.0,161.0,0,62836,4655,66761,78,2,650
2019-07,8,38,GWB PIP,160992,159244.0,307.0,3.0,1.0,0.0,0.0,23.0,1080.0,18.0,316.0,0,145490,15502,159583,310,1,1098
2019-07,8,40,GWB PIP,215211,213063.0,406.0,7.0,4.0,8.0,0.0,29.0,1321.0,66.0,307.0,1,196971,18239,213399,413,12,1387
2019-07,8,42,GWB PIP,73872,72777.0,116.0,6.0,0.0,1.0,0.0,25.0,739.0,10.0,198.0,15439,54174,4259,73000,122,1,749
2019-07,8,44,GWB PIP,79827,78321.0,142.0,9.0,5.0,4.0,0.0,34.0,1104.0,9.0,199.0,22373,52933,4521,78554,151,9,1113
2019-07,8,46,GWB PIP,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,7,8,0,0,0
2019-07,9,54,GWB Lower,122666,121377.0,295.0,16.0,16.0,11.0,0.0,167.0,516.0,37.0,231.0,61239,55741,5686,121775,311,27,553
2019-07,9,56,GWB Lower,157576,155658.0,586.0,12.0,38.0,34.0,6.0,340.0,545.0,80.0,277.0,62915,74273,20388,156275,598,78,625
2019-07,9,58,GWB Lower,255366,252912.0,959.0,54.0,17.0,77.0,4.0,175.0,674.0,175.0,319.0,6344,223262,25760,253406,1013,98,849
2019-07,9,60,GWB Lower,266327,263416.0,927.0,72.0,12.0,67.0,7.0,134.0,890.0,320.0,482.0,0,238561,27766,264032,999,86,1210
