Year,Week_of_Year,FAC,LANE,FAC_B,TOTAL,CLASS 1,CLASS 2,CLASS 3,CLASS 4,CLASS 5,CLASS 6,CLASS 7,CLASS 8,CLASS 9,CLASS 11,CASH,EZPASS,VIOLATION,Autos,Small_T,Large_T,Buses
2020,29,6,10,Outerbridge,25429,24383.0,418.0,148.0,93.0,172.0,37.0,31.0,10.0,3.0,134.0,2661,22113,655,24548,566,302,13
2020,29,7,2,GWB Upper,6,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,1,5,1,0,0
2020,29,7,4,GWB Upper,5,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,5,0,4,0,1,0
2020,29,7,6,GWB Upper,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,2,0,0,0
2020,29,7,8,GWB Upper,101074,79378.0,5038.0,1572.0,1749.0,12159.0,285.0,477.0,131.0,61.0,224.0,2,85676,15396,80079,6610,14193,192
2020,29,7,10,GWB Upper,78843,55677.0,5243.0,1605.0,1652.0,13380.0,286.0,584.0,223.0,44.0,149.0,1,58840,20002,56410,6848,15318,267
2020,29,7,12,GWB Upper,67599,55485.0,3520.0,1177.0,1058.0,5306.0,174.0,371.0,242.0,50.0,216.0,0,42985,24614,56072,4697,6538,292
2020,29,7,14,GWB Upper,52770,44623.0,1830.0,1588.0,807.0,3098.0,103.0,221.0,154.0,50.0,296.0,0,38158,14612,45140,3418,4008,204
2020,29,7,16,GWB Upper,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,3,0,0,0
2020,29,7,18,GWB Upper,6596,4161.0,902.0,254.0,229.0,796.0,60.0,34.0,69.0,42.0,49.0,0,5263,1333,4244,1156,1085,111
2020,29,7,20,GWB Upper,39905,32012.0,2795.0,681.0,644.0,2115.0,108.0,188.0,1105.0,156.0,101.0,0,29726,10179,32301,3476,2867,1261
2020,29,7,22,GWB Upper,32607,29687.0,810.0,241.0,171.0,622.0,44.0,79.0,749.0,78.0,126.0,0,25521,7086,29892,1051,837,827
2020,29,7,24,GWB Upper,29207,28562.0,266.0,33.0,23.0,56.0,2.0,30.0,103.0,3.0,129.0,0,19832,9375,28721,299,81,106
2020,29,8,34,GWB PIP,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,4,0,0,0
2020,29,8,36,GWB PIP,10,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,1,5,5,0,0
2020,29,8,38,GWB PIP,13,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,1,8,5,0,0
2020,29,8,40,GWB PIP,32856,32592.0,21.0,1.0,0.0,0.0,0.0,1.0,27.0,0.0,214.0,0,28236,4620,32807,22,0,27
2020,29,8,42,GWB PIP,51699,51356.0,53.0,3.0,0.0,3.0,0.0,6.0,73.0,0.0,205.0,0,43630,8069,51567,56,3,73
2020,29,8,44,GWB PIP,23802,23521.0,23.0,4.0,1.0,1.0,0.0,17.0,92.0,0.0,143.0,0,18909,4893,23681,27,2,92
2020,29,8,46,GWB PIP,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0
2020,29,9,56,GWB Lower,52243,51663.0,197.0,14.0,11.0,5.0,7.0,71.0,79.0,9.0,187.0,0,28718,23525,51921,211,23,88
2020,29,9,58,GWB Lower,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,8,0,0,0
2020,29,9,60,GWB Lower,121708,120577.0,427.0,28.0,14.0,32.0,0.0,80.0,177.0,31.0,342.0,0,96432,25276,120999,455,46,208
2020,29,9,62,GWB Lower,138140,136854.0,387.0,22.0,5.0,27.0,2.0,40.0,257.0,113.0,433.0,0,115923,22217,137327,409,34,370
2020,29,9,64,GWB Lower,76962,76048.0,171.0,15.0,1.0,10.0,3.0,19.0,124.0,111.0,460.0,0,63123,13839,76527,186,14,235
2020,29,9,68,GWB Lower,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,3,0,0,0
2020,29,9,70,GWB Lower,19920,19608.0,86.0,13.0,6.0,10.0,1.0,25.0,29.0,25.0,117.0,0,11247,8673,19750,99,17,54
2020,29,9,72,GWB Lower,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,3,5,0,0,0
2020,29,9,74,GWB Lower,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0
2020,30,1,4,Holland,51352,50382.0,535.0,76.0,5.0,4.0,0.0,19.0,96.0,23.0,212.0,0,36877,14475,50613,611,9,119
2020,30,1,5,Holland,55438,54180.0,708.0,138.0,2.0,4.0,0.0,15.0,106.0,75.0,210.0,1,43379,12058,54405,846,6,181
2020,30,1,6,Holland,47554,44829.0,1905.0,320.0,7.0,5.0,0.0,49.0,124.0,91.0,224.0,0,37508,10046,45102,2225,12,215
2020,30,1,7,Holland,45403,42776.0,1779.0,341.0,3.0,9.0,3.0,54.0,137.0,62.0,239.0,0,33743,11660,43069,2120,15,199
2020,30,1,8,Holland,25264,24697.0,354.0,33.0,0.0,0.0,0.0,15.0,21.0,19.0,125.0,0,19989,5275,24837,387,0,40
2020,30,2,1,Lincoln,404,73.0,23.0,0.0,0.0,0.0,0.0,0.0,155.0,152.0,1.0,0,381,23,74,23,0,307
2020,30,2,2,Lincoln,3337,875.0,26.0,1.0,0.0,1.0,0.0,0.0,1253.0,1150.0,31.0,0,3205,132,906,27,1,2403
2020,30,2,3,Lincoln,205,18.0,1.0,0.0,0.0,0.0,0.0,0.0,97.0,88.0,1.0,0,200,5,19,1,0,185
2020,30,2,4,Lincoln,22678,16781.0,46.0,13.0,1.0,0.0,0.0,6.0,146.0,5584.0,101.0,0,20951,1727,16888,59,1,5730
2020,30,2,5,Lincoln,59575,53812.0,121.0,22.0,0.0,7.0,0.0,4.0,372.0,4984.0,253.0,0,54178,5397,54069,143,7,5356
2020,30,2,6,Lincoln,156,148.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0,89,67,149,4,0,3
2020,30,2,7,Lincoln,65190,59766.0,1980.0,809.0,476.0,309.0,11.0,133.0,301.0,1204.0,201.0,0,45121,20069,60100,2789,796,1505
2020,30,2,8,Lincoln,1976,1497.0,148.0,97.0,109.0,43.0,0.0,36.0,7.0,34.0,5.0,0,1311,665,1538,245,152,41
2020,30,2,9,Lincoln,42435,34141.0,3050.0,1059.0,612.0,566.0,13.0,217.0,976.0,1621.0,180.0,0,33363,9072,34538,4109,1191,2597
2020,30,2,10,Lincoln,552,454.0,24.0,21.0,17.0,5.0,0.0,7.0,9.0,12.0,3.0,0,415,137,464,45,22,21
2020,30,2,11,Lincoln,80565,65855.0,2918.0,1705.0,735.0,430.0,6.0,130.0,3193.0,5236.0,357.0,0,66940,13625,66342,4623,1171,8429
2020,30,2,12,Lincoln,8,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,7,1,0,0
2020,30,2,23,Lincoln,137,118.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0,106,31,126,10,0,1
2020,30,4,2,Bayonne,23916,23593.0,86.0,63.0,9.0,68.0,2.0,6.0,2.0,5.0,82.0,2791,20066,1059,23681,149,79,7
2020,30,4,4,Bayonne,28312,25188.0,1123.0,669.0,142.0,995.0,21.0,29.0,33.0,40.0,72.0,4422,22875,1015,25289,1792,1158,73
2020,30,4,6,Bayonne,6997,6504.0,180.0,61.0,20.0,107.0,7.0,8.0,81.0,7.0,22.0,1128,5505,364,6534,241,134,88
2020,30,4,8,Bayonne,34,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8,24,2,32,0,0,2
2020,30,5,2,Goethals,110127,108838.0,481.0,114.0,72.0,76.0,3.0,66.0,32.0,78.0,367.0,14759,91025,4343,109271,595,151,110
2020,30,5,4,Goethals,130717,115078.0,6100.0,2054.0,1373.0,4888.0,140.0,207.0,150.0,462.0,265.0,20937,104771,5009,115550,8154,6401,612
2020,30,5,6,Goethals,77430,63164.0,4027.0,1813.0,1340.0,5653.0,143.0,143.0,99.0,834.0,214.0,12508,61574,3348,63521,5840,7136,933
2020,30,5,8,Goethals,102,49.0,7.0,0.0,3.0,9.0,2.0,0.0,0.0,0.0,32.0,67,34,1,81,7,14,0
2020,30,5,10,Goethals,5,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0,4,1,0,0
2020,30,6,2,Outerbridge,99868,99060.0,215.0,62.0,42.0,46.0,14.0,70.0,16.0,7.0,336.0,9379,87791,2698,99466,277,102,23
2020,30,6,4,Outerbridge,87790,80676.0,2325.0,835.0,894.0,2429.0,137.0,119.0,101.0,89.0,185.0,10222,74790,2778,80980,3160,3460,190
2020,30,6,8,Outerbridge,54141,47230.0,1703.0,911.0,1079.0,2666.0,270.0,51.0,49.0,99.0,83.0,9913,42597,1631,47364,2614,4015,148
2020,30,6,10,Outerbridge,24329,23410.0,453.0,81.0,83.0,169.0,5.0,32.0,15.0,6.0,75.0,2482,21170,677,23517,534,257,21
2020,30,7,2,GWB Upper,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0
2020,30,7,4,GWB Upper,3,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,2,1,0,0
2020,30,7,6,GWB Upper,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,1,6,7,0,0,0
2020,30,7,8,GWB Upper,101867,79953.0,5036.0,1680.0,1779.0,12236.0,264.0,481.0,143.0,76.0,219.0,1,86091,15775,80653,6716,14279,219
2020,30,7,10,GWB Upper,76562,54549.0,5073.0,1556.0,1454.0,12658.0,251.0,580.0,255.0,55.0,131.0,2,56532,20028,55260,6629,14363,310
2020,30,7,12,GWB Upper,67125,55137.0,3599.0,1129.0,1086.0,5174.0,142.0,411.0,232.0,48.0,167.0,0,42210,24915,55715,4728,6402,280
2020,30,7,14,GWB Upper,54305,46514.0,1904.0,1286.0,813.0,2985.0,111.0,235.0,172.0,47.0,238.0,0,38979,15326,46987,3190,3909,219
2020,30,7,16,GWB Upper,42,35.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0,20,22,38,1,3,0
2020,30,7,18,GWB Upper,7831,4905.0,1049.0,311.0,304.0,965.0,76.0,35.0,128.0,25.0,33.0,0,6093,1738,4973,1360,1345,153
2020,30,7,20,GWB Upper,39840,31931.0,2730.0,668.0,612.0,2219.0,97.0,163.0,1194.0,127.0,99.0,0,29586,10254,32193,3398,2928,1321
2020,30,7,22,GWB Upper,31642,28860.0,743.0,255.0,214.0,553.0,35.0,82.0,734.0,65.0,101.0,0,24868,6774,29043,998,802,799
2020,30,7,24,GWB Upper,29205,28530.0,252.0,54.0,27.0,69.0,1.0,37.0,106.0,8.0,121.0,0,19751,9454,28688,306,97,114
2020,30,8,34,GWB PIP,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,3,10,0,0,0
2020,30,8,36,GWB PIP,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,5,0,0,0
2020,30,8,38,GWB PIP,18,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,17,1,14,4,0,0
2020,30,8,40,GWB PIP,32038,31770.0,31.0,1.0,0.0,1.0,0.0,5.0,20.0,1.0,209.0,0,27446,4592,31984,32,1,21
2020,30,8,42,GWB PIP,50605,50294.0,58.0,4.0,1.0,2.0,0.0,9.0,64.0,0.0,173.0,0,42602,8003,50476,62,3,64
2020,30,8,44,GWB PIP,24735,24467.0,23.0,3.0,0.0,1.0,0.0,11.0,95.0,1.0,134.0,0,19665,5070,24612,26,1,96
2020,30,8,46,GWB PIP,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0
2020,30,9,54,GWB Lower,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0
2020,30,9,56,GWB Lower,53651,53086.0,209.0,8.0,12.0,14.0,6.0,87.0,79.0,5.0,145.0,0,29881,23770,53318,217,32,84
2020,30,9,58,GWB Lower,12,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,10,12,0,0,0
2020,30,9,60,GWB Lower,119081,118052.0,426.0,24.0,18.0,22.0,1.0,54.0,152.0,30.0,302.0,1,93856,25224,118408,450,41,182
2020,30,9,62,GWB Lower,135686,134384.0,388.0,26.0,15.0,30.0,3.0,39.0,287.0,141.0,373.0,0,113542,22144,134796,414,48,428
2020,30,9,64,GWB Lower,76784,75942.0,172.0,7.0,3.0,14.0,3.0,28.0,119.0,124.0,372.0,0,63025,13759,76342,179,20,243
2020,30,9,68,GWB Lower,5,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,4,1,0,0
2020,30,9,70,GWB Lower,23711,23388.0,79.0,10.0,4.0,9.0,1.0,46.0,30.0,21.0,123.0,0,14571,9140,23557,89,14,51
2020,30,9,72,GWB Lower,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,7,10,0,0,0
2020,30,9,74,GWB Lower,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0
2020,31,1,4,Holland,51466,50412.0,585.0,56.0,4.0,1.0,0.0,20.0,120.0,18.0,250.0,0,36936,14530,50682,641,5,138
2020,31,1,5,Holland,56304,54937.0,806.0,127.0,2.0,5.0,2.0,34.0,110.0,82.0,199.0,0,43928,12376,55170,933,9,192
2020,31,1,6,Holland,48938,46162.0,1959.0,342.0,7.0,10.0,0.0,53.0,136.0,79.0,190.0,0,38893,10045,46405,2301,17,215
2020,31,1,7,Holland,47458,44835.0,1782.0,363.0,7.0,7.0,1.0,46.0,144.0,67.0,206.0,0,35209,12249,45087,2145,15,211
2020,31,1,8,Holland,26288,25693.0,390.0,23.0,1.0,0.0,0.0,19.0,19.0,24.0,119.0,0,20886,5402,25831,413,1,43
2020,31,2,1,Lincoln,82,63.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,66,16,63,16,0,3
2020,31,2,2,Lincoln,2828,224.0,17.0,0.0,0.0,0.0,0.0,0.0,1358.0,1209.0,20.0,0,2746,82,244,17,0,2567
2020,31,2,3,Lincoln,235,4.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,138.0,0.0,0,231,4,4,1,0,230
2020,31,2,4,Lincoln,25378,19108.0,56.0,14.0,0.0,1.0,0.0,7.0,171.0,5908.0,113.0,0,23381,1997,19228,70,1,6079
2020,31,2,5,Lincoln,60040,54500.0,105.0,25.0,1.0,4.0,1.0,9.0,320.0,4798.0,277.0,0,54602,5438,54786,130,6,5118
2020,31,2,6,Lincoln,18154,17170.0,362.0,119.0,35.0,28.0,0.0,23.0,103.0,251.0,63.0,0,13429,4725,17256,481,63,354
2020,31,2,7,Lincoln,35676,32256.0,1090.0,561.0,383.0,233.0,5.0,131.0,190.0,713.0,114.0,0,24250,11426,32501,1651,621,903
2020,31,2,8,Lincoln,14328,12938.0,555.0,172.0,84.0,56.0,2.0,68.0,169.0,236.0,48.0,0,9765,4563,13054,727,142,405
2020,31,2,9,Lincoln,40875,32624.0,3192.0,1074.0,640.0,469.0,11.0,227.0,942.0,1540.0,156.0,0,31922,8953,33007,4266,1120,2482
2020,31,2,10,Lincoln,3550,2896.0,239.0,132.0,30.0,26.0,0.0,13.0,59.0,136.0,19.0,0,2918,632,2928,371,56,195
2020,31,2,11,Lincoln,84077,69495.0,2947.0,1613.0,699.0,426.0,7.0,112.0,3311.0,5082.0,385.0,0,69642,14435,69992,4560,1132,8393
2020,31,2,12,Lincoln,20,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,5,17,3,0,0
2020,31,2,23,Lincoln,116,106.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,103,13,106,10,0,0
2020,31,4,2,Bayonne,24135,23820.0,80.0,66.0,7.0,76.0,2.0,4.0,6.0,7.0,67.0,2978,20083,1074,23891,146,85,13
2020,31,4,4,Bayonne,28602,25521.0,1087.0,610.0,176.0,1025.0,17.0,33.0,32.0,29.0,72.0,4444,23089,1069,25626,1697,1218,61
2020,31,4,6,Bayonne,7080,6641.0,168.0,53.0,15.0,79.0,2.0,5.0,91.0,4.0,22.0,1166,5583,331,6668,221,96,95
2020,31,4,8,Bayonne,36,31.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,15,20,1,34,1,1,0
2020,31,5,2,Goethals,111657,110574.0,484.0,87.0,43.0,59.0,0.0,61.0,16.0,58.0,275.0,15119,92318,4220,110910,571,102,74
2020,31,5,4,Goethals,131869,116571.0,5969.0,1863.0,1306.0,4958.0,130.0,256.0,89.0,451.0,276.0,21592,105429,4848,117103,7832,6394,540
2020,31,5,6,Goethals,76337,62969.0,3799.0,1710.0,1217.0,4906.0,383.0,193.0,77.0,870.0,213.0,12879,60298,3160,63375,5509,6506,947
2020,31,5,8,Goethals,112,62.0,4.0,4.0,1.0,5.0,0.0,1.0,0.0,0.0,35.0,86,23,3,98,8,6,0
2020,31,5,10,Goethals,17,12.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5,12,0,13,2,2,0
2020,31,6,2,Outerbridge,106053,105264.0,226.0,36.0,40.0,69.0,14.0,74.0,13.0,13.0,304.0,10068,93090,2895,105642,262,123,26
2020,31,6,4,Outerbridge,92573,85073.0,2494.0,786.0,864.0,2734.0,113.0,108.0,70.0,94.0,237.0,10938,78843,2792,85418,3280,3711,164
2020,31,6,8,Outerbridge,55988,49160.0,1709.0,811.0,1102.0,2651.0,275.0,39.0,51.0,98.0,92.0,10230,44138,1620,49291,2520,4028,149
2020,31,6,10,Outerbridge,25525,24504.0,491.0,121.0,80.0,166.0,10.0,20.0,20.0,6.0,107.0,2646,22296,583,24631,612,256,26
2020,31,7,2,GWB Upper,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0
2020,31,7,4,GWB Upper,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0
2020,31,7,6,GWB Upper,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,0,0,0
2020,31,7,8,GWB Upper,114052,91360.0,5129.0,1679.0,1880.0,12698.0,304.0,503.0,166.0,72.0,261.0,0,95882,18170,92124,6808,14882,238
2020,31,7,10,GWB Upper,87086,62777.0,5528.0,1637.0,1830.0,13880.0,339.0,619.0,286.0,55.0,135.0,0,63708,23378,63531,7165,16049,341
2020,31,7,12,GWB Upper,75959,63284.0,3805.0,1106.0,1227.0,5416.0,156.0,437.0,293.0,46.0,189.0,0,47246,28713,63910,4911,6799,339
2020,31,7,14,GWB Upper,60007,52389.0,1990.0,1184.0,891.0,2702.0,104.0,223.0,187.0,67.0,270.0,0,43043,16964,52882,3174,3697,254
2020,31,7,16,GWB Upper,31,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,6,25,31,0,0,0
2020,31,7,18,GWB Upper,8227,5817.0,1004.0,239.0,172.0,709.0,38.0,41.0,123.0,37.0,47.0,0,6467,1760,5905,1243,919,160
2020,31,7,20,GWB Upper,43018,36343.0,2524.0,528.0,387.0,1539.0,67.0,180.0,1191.0,136.0,123.0,0,31863,11155,36646,3052,1993,1327
2020,31,7,22,GWB Upper,34061,31538.0,778.0,210.0,112.0,421.0,27.0,65.0,713.0,88.0,109.0,0,26585,7476,31712,988,560,801
2020,31,7,24,GWB Upper,30386,29745.0,286.0,32.0,16.0,47.0,5.0,47.0,101.0,5.0,102.0,0,20356,10030,29894,318,68,106
2020,31,8,34,GWB PIP,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,4,0,0,0
2020,31,8,36,GWB PIP,16,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,0,13,3,0,0
2020,31,8,38,GWB PIP,8,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0,6,2,0,0
2020,31,8,40,GWB PIP,34055,33828.0,28.0,2.0,0.0,0.0,0.0,7.0,17.0,0.0,173.0,0,29259,4796,34008,30,0,17
2020,31,8,42,GWB PIP,55678,55328.0,73.0,4.0,1.0,2.0,0.0,12.0,61.0,0.0,197.0,0,46546,9132,55537,77,3,61
2020,31,8,44,GWB PIP,26049,25793.0,25.0,1.0,0.0,1.0,0.0,7.0,86.0,1.0,135.0,0,20673,5376,25935,26,1,87
2020,31,8,46,GWB PIP,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,5,6,0,0,0
2020,31,9,56,GWB Lower,49695,49181.0,171.0,10.0,5.0,10.0,3.0,63.0,81.0,6.0,165.0,0,28356,21339,49409,181,18,87
2020,31,9,58,GWB Lower,14,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,13,14,0,0,0
2020,31,9,60,GWB Lower,107250,106313.0,354.0,30.0,12.0,18.0,1.0,63.0,165.0,41.0,253.0,0,85805,21445,106629,384,31,206
2020,31,9,62,GWB Lower,119443,118291.0,337.0,24.0,4.0,23.0,2.0,29.0,289.0,120.0,324.0,0,100792,18651,118644,361,29,409
2020,31,9,64,GWB Lower,69218,68430.0,182.0,11.0,0.0,16.0,1.0,11.0,80.0,107.0,380.0,0,57446,11772,68821,193,17,187
2020,31,9,68,GWB Lower,145,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,74,71,145,0,0,0
2020,31,9,70,GWB Lower,20118,19848.0,85.0,7.0,2.0,13.0,0.0,18.0,33.0,25.0,87.0,0,12413,7705,19953,92,15,58
2020,31,9,72,GWB Lower,90,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21,69,89,1,0,0
2020,31,9,74,GWB Lower,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0
2020,32,1,4,Holland,49845,48852.0,550.0,83.0,5.0,3.0,0.0,18.0,96.0,25.0,213.0,0,35974,13871,49083,633,8,121
2020,32,1,5,Holland,57490,56198.0,722.0,143.0,4.0,9.0,1.0,26.0,105.0,77.0,205.0,0,45017,12473,56429,865,14,182
2020,32,1,6,Holland,50253,47448.0,2009.0,330.0,9.0,8.0,1.0,44.0,129.0,86.0,189.0,0,39886,10367,47681,2339,18,215
2020,32,1,7,Holland,45498,42970.0,1685.0,374.0,12.0,6.0,0.0,51.0,109.0,108.0,183.0,0,34178,11320,43204,2059,18,217
2020,32,1,8,Holland,26216,25627.0,368.0,27.0,1.0,2.0,0.0,20.0,30.0,54.0,87.0,0,20973,5243,25734,395,3,84
2020,32,2,1,Lincoln,257,91.0,21.0,0.0,0.0,0.0,0.0,0.0,66.0,79.0,0.0,0,238,19,91,21,0,145
2020,32,2,2,Lincoln,2943,624.0,33.0,2.0,0.0,0.0,0.0,1.0,1085.0,1176.0,22.0,0,2832,111,647,35,0,2261
2020,32,2,4,Lincoln,35636,29237.0,67.0,9.0,0.0,4.0,0.0,5.0,184.0,6024.0,106.0,1,32381,3254,29348,76,4,6208
2020,32,2,5,Lincoln,48947,43884.0,101.0,31.0,0.0,1.0,0.0,6.0,285.0,4445.0,194.0,0,44483,4464,44084,132,1,4730
2020,32,2,6,Lincoln,15000,13902.0,397.0,185.0,81.0,41.0,2.0,32.0,69.0,232.0,59.0,0,11449,3551,13993,582,124,301
2020,32,2,7,Lincoln,50952,46813.0,1411.0,599.0,370.0,235.0,8.0,118.0,288.0,962.0,148.0,0,35265,15687,47079,2010,613,1250
2020,32,2,8,Lincoln,1449,1166.0,82.0,54.0,57.0,17.0,0.0,33.0,19.0,16.0,5.0,0,966,483,1204,136,74,35
2020,32,2,9,Lincoln,44888,36648.0,3163.0,1078.0,599.0,510.0,9.0,198.0,880.0,1643.0,160.0,0,35123,9765,37006,4241,1118,2523
2020,32,2,10,Lincoln,9090,7255.0,456.0,295.0,102.0,72.0,7.0,13.0,263.0,588.0,39.0,0,7687,1403,7307,751,181,851
2020,32,2,11,Lincoln,76168,62615.0,2439.0,1459.0,616.0,368.0,8.0,117.0,3407.0,4811.0,328.0,1,63344,12823,63060,3898,992,8218
2020,32,2,12,Lincoln,28,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,19,9,19,9,0,0
2020,32,2,23,Lincoln,154,133.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0,119,35,139,15,0,0
2020,32,4,2,Bayonne,24846,24488.0,101.0,77.0,11.0,69.0,3.0,9.0,8.0,12.0,68.0,3145,20623,1078,24565,178,83,20
2020,32,4,4,Bayonne,28581,25421.0,1088.0,627.0,159.0,1073.0,10.0,23.0,37.0,67.0,76.0,4173,23335,1073,25520,1715,1242,104
2020,32,4,6,Bayonne,7016,6534.0,160.0,82.0,27.0,75.0,5.0,9.0,85.0,13.0,26.0,1127,5544,345,6569,242,107,98
2020,32,4,8,Bayonne,32,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,8,21,3,32,0,0,0
2020,32,5,2,Goethals,108607,106916.0,612.0,183.0,128.0,258.0,11.0,65.0,29.0,63.0,342.0,14396,89944,4267,107323,795,397,92
2020,32,5,4,Goethals,127412,112069.0,5918.0,1983.0,1264.0,4987.0,97.0,215.0,134.0,474.0,271.0,20653,102118,4641,112555,7901,6348,608
2020,32,5,6,Goethals,76345,62721.0,4055.0,1774.0,1136.0,5257.0,119.0,146.0,80.0,852.0,205.0,12684,60538,3123,63072,5829,6512,932
2020,32,5,8,Goethals,113,68.0,8.0,3.0,1.0,11.0,1.0,2.0,1.0,1.0,17.0,52,58,3,87,11,13,2
2020,32,5,10,Goethals,132,109.0,6.0,3.0,0.0,9.0,1.0,0.0,1.0,0.0,3.0,25,97,10,112,9,10,1
2020,32,6,2,Outerbridge,97993,97222.0,222.0,30.0,36.0,37.0,10.0,53.0,15.0,8.0,360.0,8882,86437,2674,97635,252,83,23
2020,32,6,4,Outerbridge,87031,80323.0,2392.0,650.0,649.0,2346.0,121.0,127.0,115.0,88.0,220.0,9649,74744,2638,80670,3042,3116,203
2020,32,6,8,Outerbridge,58022,51153.0,1783.0,691.0,961.0,2838.0,253.0,43.0,82.0,114.0,104.0,10396,45870,1756,51300,2474,4052,196
2020,32,6,10,Outerbridge,24691,23800.0,426.0,75.0,61.0,173.0,3.0,31.0,13.0,3.0,106.0,2590,21512,589,23937,501,237,16
2020,32,7,2,GWB Upper,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,2,0,0,0
2020,32,7,6,GWB Upper,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,4,0,0,0
2020,32,7,8,GWB Upper,105386,83083.0,5540.0,1589.0,1778.0,12219.0,262.0,481.0,169.0,65.0,200.0,3,88057,17327,83764,7129,14259,234
2020,32,7,10,GWB Upper,76377,53594.0,5626.0,1605.0,1719.0,12440.0,282.0,697.0,250.0,58.0,106.0,0,54823,21554,54397,7231,14441,308
