Start_Date,End_Date,Carrier_clean,Volume_Bus,Volume_Passenger
12/12/22,16/12/22,peterpanbonanza,25,861
12/12/22,16/12/22,trailways,23,394
12/12/22,16/12/22,transbridge,18,607
19/12/22,23/12/22,academy,35,954
19/12/22,23/12/22,cjbuslines,0,0
19/12/22,23/12/22,coachusa,143,4088
19/12/22,23/12/22,decamp,36,511
19/12/22,23/12/22,greyhound,51,1460
19/12/22,23/12/22,hceecommunity,84,1542
19/12/22,23/12/22,lakeland,29,1011
19/12/22,23/12/22,martz,19,821
19/12/22,23/12/22,njtransit,2189,60735
19/12/22,23/12/22,peterpanbonanza,33,1449
19/12/22,23/12/22,trailways,23,515
19/12/22,23/12/22,transbridge,19,665
26/12/22,30/12/22,academy,21,563
26/12/22,30/12/22,cjbuslines,0,0
26/12/22,30/12/22,coachusa,137,2750
26/12/22,30/12/22,decamp,34,382
26/12/22,30/12/22,greyhound,53,1668
26/12/22,30/12/22,hceecommunity,81,1440
26/12/22,30/12/22,lakeland,29,804
26/12/22,30/12/22,martz,19,718
26/12/22,30/12/22,njtransit,2161,56206
26/12/22,30/12/22,peterpanbonanza,42,2050
26/12/22,30/12/22,trailways,27,703
26/12/22,30/12/22,transbridge,19,528
02/01/23,06/01/23,academy,32,1085
02/01/23,06/01/23,cjbuslines,0,0
02/01/23,06/01/23,coachusa,138,4560
02/01/23,06/01/23,decamp,36,601
02/01/23,06/01/23,greyhound,52,1450
02/01/23,06/01/23,hceecommunity,81,1440
02/01/23,06/01/23,lakeland,29,1240
02/01/23,06/01/23,martz,19,743
02/01/23,06/01/23,njtransit,2197,64872
02/01/23,06/01/23,peterpanbonanza,28,1183
02/01/23,06/01/23,trailways,24,577
02/01/23,06/01/23,transbridge,18,601
09/01/23,13/01/23,academy,34,1237
09/01/23,13/01/23,cjbuslines,0,0
09/01/23,13/01/23,coachusa,149,4939
09/01/23,13/01/23,decamp,36,637
09/01/23,13/01/23,greyhound,51,1166
09/01/23,13/01/23,hceecommunity,81,1440
09/01/23,13/01/23,lakeland,29,1237
09/01/23,13/01/23,martz,20,781
09/01/23,13/01/23,njtransit,2199,65421
09/01/23,13/01/23,peterpanbonanza,25,775
09/01/23,13/01/23,trailways,22,444
09/01/23,13/01/23,transbridge,19,624
16/01/23,20/01/23,academy,35,1266
16/01/23,20/01/23,cjbuslines,0,0
16/01/23,20/01/23,coachusa,146,5102
16/01/23,20/01/23,decamp,36,658
16/01/23,20/01/23,greyhound,51,1139
16/01/23,20/01/23,hceecommunity,81,1440
16/01/23,20/01/23,lakeland,29,1266
16/01/23,20/01/23,martz,20,817
16/01/23,20/01/23,njtransit,2213,65994
16/01/23,20/01/23,peterpanbonanza,26,811
16/01/23,20/01/23,trailways,22,473
16/01/23,20/01/23,transbridge,18,659
23/01/23,27/01/23,academy,35,1228
23/01/23,27/01/23,cjbuslines,0,0
23/01/23,27/01/23,coachusa,146,4670
23/01/23,27/01/23,decamp,36,646
23/01/23,27/01/23,greyhound,50,1078.4
23/01/23,27/01/23,hceecommunity,89,1804
23/01/23,27/01/23,lakeland,29,1188
23/01/23,27/01/23,martz,20,739
23/01/23,27/01/23,njtransit,2229,63190
23/01/23,27/01/23,peterpanbonanza,26,811
23/01/23,27/01/23,trailways,22,424
23/01/23,27/01/23,transbridge,20,672
30/01/23,03/02/23,academy,35,1263
30/01/23,03/02/23,cjbuslines,0,0
30/01/23,03/02/23,coachusa,149,5178
30/01/23,03/02/23,decamp,38,692
30/01/23,03/02/23,greyhound,48,1015
30/01/23,03/02/23,hceecommunity,89,1804
30/01/23,03/02/23,lakeland,29,1242
30/01/23,03/02/23,martz,20,791
30/01/23,03/02/23,njtransit,2218,66135
30/01/23,03/02/23,peterpanbonanza,26,811
30/01/23,03/02/23,trailways,22,424
30/01/23,03/02/23,transbridge,20,665
06/02/23,10/02/23,academy,35,1264
06/02/23,10/02/23,cjbuslines,0,0
06/02/23,10/02/23,coachusa,147,4960
06/02/23,10/02/23,decamp,39,664
06/02/23,10/02/23,greyhound,47,997
06/02/23,10/02/23,hceecommunity,85,1450
06/02/23,10/02/23,lakeland,29,1243
06/02/23,10/02/23,martz,20,783
06/02/23,10/02/23,njtransit,2268,67549
06/02/23,10/02/23,peterpanbonanza,26,746
06/02/23,10/02/23,trailways,22,406
06/02/23,10/02/23,transbridge,20,627
13/02/23,17/02/23,academy,35,1217
13/02/23,17/02/23,cjbuslines,0,0
13/02/23,17/02/23,coachusa,147,4949
13/02/23,17/02/23,decamp,38,654
13/02/23,17/02/23,greyhound,47,1112
13/02/23,17/02/23,hceecommunity,82,1515
13/02/23,17/02/23,lakeland,29,1243
13/02/23,17/02/23,martz,20,755
13/02/23,17/02/23,njtransit,2268,66914
13/02/23,17/02/23,peterpanbonanza,27,867
13/02/23,17/02/23,trailways,22,406
13/02/23,17/02/23,transbridge,20,628
20/02/23,24/02/23,academy,31,1034
20/02/23,24/02/23,cjbuslines,0,0
20/02/23,24/02/23,coachusa,128,4057
20/02/23,24/02/23,decamp,33,559
20/02/23,24/02/23,greyhound,47,1043
20/02/23,24/02/23,hceecommunity,82,1681
20/02/23,24/02/23,lakeland,25,1047
20/02/23,24/02/23,martz,31,1229
20/02/23,24/02/23,njtransit,2221,64841
20/02/23,24/02/23,peterpanbonanza,35,1416
20/02/23,24/02/23,trailways,22,629
20/02/23,24/02/23,transbridge,20,562
27/02/23,03/03/23,academy,31,1034
27/02/23,03/03/23,cjbuslines,0,0
27/02/23,03/03/23,coachusa,142,4510
27/02/23,03/03/23,decamp,38,606
27/02/23,03/03/23,greyhound,44,722
27/02/23,03/03/23,hceecommunity,82,1681
27/02/23,03/03/23,lakeland,29,1129
27/02/23,03/03/23,martz,18,658
27/02/23,03/03/23,njtransit,2261,68070
27/02/23,03/03/23,peterpanbonanza,26,795
27/02/23,03/03/23,trailways,21,459
27/02/23,03/03/23,transbridge,20,607
06/03/23,10/03/23,academy,35,1265
06/03/23,10/03/23,cjbuslines,0,0
06/03/23,10/03/23,coachusa,146,5086
06/03/23,10/03/23,decamp,38,686
06/03/23,10/03/23,greyhound,48,540
06/03/23,10/03/23,hceecommunity,84,1530
06/03/23,10/03/23,lakeland,29,1279
06/03/23,10/03/23,martz,19,769
06/03/23,10/03/23,njtransit,2251,68545
06/03/23,10/03/23,peterpanbonanza,27,838
06/03/23,10/03/23,trailways,22,527
06/03/23,10/03/23,transbridge,21,667
13/03/23,17/03/23,academy,35,1229
13/03/23,17/03/23,cjbuslines,0,0
13/03/23,17/03/23,coachusa,146,5086
13/03/23,17/03/23,decamp,39,664
13/03/23,17/03/23,greyhound,43,722
13/03/23,17/03/23,hceecommunity,85,1487
13/03/23,17/03/23,lakeland,28,1202
13/03/23,17/03/23,martz,17,713
13/03/23,17/03/23,njtransit,2257,70286
13/03/23,17/03/23,peterpanbonanza,27,838
13/03/23,17/03/23,trailways,17,391
13/03/23,17/03/23,transbridge,21,651
20/03/23,24/03/23,academy,35,1277
20/03/23,24/03/23,cjbuslines,0,0
20/03/23,24/03/23,coachusa,147,5123
20/03/23,24/03/23,decamp,38,674
20/03/23,24/03/23,greyhound,50,1455
20/03/23,24/03/23,hceecommunity,85,1534
20/03/23,24/03/23,lakeland,29,1303
20/03/23,24/03/23,martz,20,795
20/03/23,24/03/23,njtransit,2256,69924
20/03/23,24/03/23,peterpanbonanza,27,838
20/03/23,24/03/23,trailways,22,534
20/03/23,24/03/23,transbridge,21,662
27/03/23,31/03/23,academy,35,1277
27/03/23,31/03/23,cjbuslines,0,0
27/03/23,31/03/23,coachusa,147,4981
27/03/23,31/03/23,decamp,38,656
27/03/23,31/03/23,greyhound,50,1253
27/03/23,31/03/23,hceecommunity,83,1489
27/03/23,31/03/23,lakeland,29,1258
27/03/23,31/03/23,martz,20,759
27/03/23,31/03/23,njtransit,2257,69952
27/03/23,31/03/23,peterpanbonanza,27,838
27/03/23,31/03/23,trailways,21,391
27/03/23,31/03/23,transbridge,21,644
03/04/23,07/04/23,academy,37,1166
03/04/23,07/04/23,cjbuslines,0,0
03/04/23,07/04/23,coachusa,147,4535
03/04/23,07/04/23,decamp,0,0
03/04/23,07/04/23,greyhound,50,1524
03/04/23,07/04/23,hceecommunity,82,1529
03/04/23,07/04/23,lakeland,29,1217
03/04/23,07/04/23,martz,20,776
03/04/23,07/04/23,njtransit,2262,69625
03/04/23,07/04/23,peterpanbonanza,30,1120
03/04/23,07/04/23,trailways,22,464
03/04/23,07/04/23,transbridge,21,679
10/04/23,14/04/23,academy,36,1061
10/04/23,14/04/23,cjbuslines,0,0
10/04/23,14/04/23,coachusa,147,4535
10/04/23,14/04/23,decamp,0,0
10/04/23,14/04/23,greyhound,50,1541
10/04/23,14/04/23,hceecommunity,78,1519
10/04/23,14/04/23,lakeland,29,1219
10/04/23,14/04/23,martz,20,759
10/04/23,14/04/23,njtransit,2314,70034
10/04/23,14/04/23,peterpanbonanza,30,1120
10/04/23,14/04/23,trailways,25,676
10/04/23,14/04/23,transbridge,21,662
17/04/23,21/04/23,academy,37,1230
17/04/23,21/04/23,cjbuslines,0,0
17/04/23,21/04/23,coachusa,148,5022
17/04/23,21/04/23,decamp,0,0
17/04/23,21/04/23,greyhound,50,1276
17/04/23,21/04/23,hceecommunity,84,1122
17/04/23,21/04/23,lakeland,29,1317
17/04/23,21/04/23,martz,20,766
17/04/23,21/04/23,njtransit,2337,71561
17/04/23,21/04/23,peterpanbonanza,30,1048
17/04/23,21/04/23,trailways,21,438
17/04/23,21/04/23,transbridge,21,656
24/04/23,28/04/23,academy,37,1269
24/04/23,28/04/23,cjbuslines,0,0
24/04/23,28/04/23,coachusa,148,5022
24/04/23,28/04/23,decamp,0,0
24/04/23,28/04/23,greyhound,49,1272
24/04/23,28/04/23,hceecommunity,84,1122
24/04/23,28/04/23,lakeland,29,1371
24/04/23,28/04/23,martz,19,756
24/04/23,28/04/23,njtransit,2349,73189
24/04/23,28/04/23,peterpanbonanza,27,952
24/04/23,28/04/23,trailways,21,428
24/04/23,28/04/23,transbridge,21,665
01/05/23,05/05/23,academy,37,1298
01/05/23,05/05/23,cjbuslines,0,0
01/05/23,05/05/23,coachusa,148,5105
01/05/23,05/05/23,decamp,0,0
01/05/23,05/05/23,greyhound,48,1291
01/05/23,05/05/23,hceecommunity,84,1498
01/05/23,05/05/23,lakeland,29,1378
01/05/23,05/05/23,martz,20,769
01/05/23,05/05/23,njtransit,2340,77153
01/05/23,05/05/23,peterpanbonanza,26,851
01/05/23,05/05/23,trailways,22,435
01/05/23,05/05/23,transbridge,21,666
08/05/23,12/05/23,academy,37,1242
08/05/23,12/05/23,cjbuslines,0,0
08/05/23,12/05/23,coachusa,147,5138
08/05/23,12/05/23,decamp,0,0
08/05/23,12/05/23,greyhound,50,1433
08/05/23,12/05/23,hceecommunity,84,1498
08/05/23,12/05/23,lakeland,29,1378
08/05/23,12/05/23,martz,20,771
08/05/23,12/05/23,njtransit,2331,73697
08/05/23,12/05/23,peterpanbonanza,26,851
08/05/23,12/05/23,trailways,22,495
08/05/23,12/05/23,transbridge,21,698
15/05/23,19/05/23,academy,37,1256
15/05/23,19/05/23,cjbuslines,0,0
15/05/23,19/05/23,coachusa,150,5209
15/05/23,19/05/23,decamp,0,0
15/05/23,19/05/23,greyhound,51,1599
15/05/23,19/05/23,hceecommunity,80,1379
15/05/23,19/05/23,lakeland,29,1416
15/05/23,19/05/23,martz,20,778
15/05/23,19/05/23,njtransit,2331,75856
15/05/23,19/05/23,peterpanbonanza,26,851
15/05/23,19/05/23,trailways,22,528
15/05/23,19/05/23,transbridge,21,719
22/05/23,26/05/23,academy,37,1248
22/05/23,26/05/23,cjbuslines,0,0
22/05/23,26/05/23,coachusa,150,5209
22/05/23,26/05/23,decamp,0,0
22/05/23,26/05/23,greyhound,53,1720
22/05/23,26/05/23,hceecommunity,80,1379
22/05/23,26/05/23,lakeland,29,1372
22/05/23,26/05/23,martz,20,804
22/05/23,26/05/23,njtransit,2344,74807
22/05/23,26/05/23,peterpanbonanza,26,851
22/05/23,26/05/23,trailways,23,646
22/05/23,26/05/23,transbridge,21,713
29/05/23,02/06/23,academy,35,1176
29/05/23,02/06/23,cjbuslines,0,0
29/05/23,02/06/23,coachusa,129,4397
29/05/23,02/06/23,decamp,0,0
29/05/23,02/06/23,greyhound,50,1658
29/05/23,02/06/23,hceecommunity,80,1379
29/05/23,02/06/23,lakeland,25,1184
29/05/23,02/06/23,martz,18,694
29/05/23,02/06/23,njtransit,2340,74291
29/05/23,02/06/23,peterpanbonanza,34,1227
29/05/23,02/06/23,trailways,23,595
29/05/23,02/06/23,transbridge,19,578
05/06/23,09/06/23,academy,35,1176
05/06/23,09/06/23,cjbuslines,0,0
05/06/23,09/06/23,coachusa,153,4995
05/06/23,09/06/23,decamp,0,0
05/06/23,09/06/23,greyhound,54,1499
05/06/23,09/06/23,hceecommunity,80,1379
05/06/23,09/06/23,lakeland,28,1338
05/06/23,09/06/23,martz,20,786
05/06/23,09/06/23,njtransit,2336,73857
05/06/23,09/06/23,peterpanbonanza,24,698
05/06/23,09/06/23,trailways,21,498
05/06/23,09/06/23,transbridge,23,680
12/06/23,16/06/23,academy,37,1235
12/06/23,16/06/23,cjbuslines,0,0
12/06/23,16/06/23,coachusa,153,5233
12/06/23,16/06/23,decamp,0,0
12/06/23,16/06/23,greyhound,56,1636
12/06/23,16/06/23,hceecommunity,81,1540
12/06/23,16/06/23,lakeland,28,1411
12/06/23,16/06/23,martz,20,797
12/06/23,16/06/23,njtransit,2342,75661
12/06/23,16/06/23,peterpanbonanza,24,698
12/06/23,16/06/23,trailways,21,541
12/06/23,16/06/23,transbridge,24,677
19/06/23,23/06/23,academy,34,1094
19/06/23,23/06/23,cjbuslines,0,0
19/06/23,23/06/23,coachusa,150,4718
19/06/23,23/06/23,decamp,0,0
19/06/23,23/06/23,greyhound,61,1933
19/06/23,23/06/23,hceecommunity,84,1301
19/06/23,23/06/23,lakeland,29,1488
19/06/23,23/06/23,martz,19,744
19/06/23,23/06/23,njtransit,2325,76199
19/06/23,23/06/23,peterpanbonanza,24,698
19/06/23,23/06/23,trailways,22,602
19/06/23,23/06/23,transbridge,24,654
26/06/23,30/06/23,academy,37,1234
26/06/23,30/06/23,cjbuslines,0,0
26/06/23,30/06/23,coachusa,152,5096
26/06/23,30/06/23,decamp,0,0
26/06/23,30/06/23,greyhound,61,2401
26/06/23,30/06/23,hceecommunity,68,1505
26/06/23,30/06/23,lakeland,43,1379
26/06/23,30/06/23,martz,20,815
26/06/23,30/06/23,njtransit,2355,74366
26/06/23,30/06/23,peterpanbonanza,24,698
26/06/23,30/06/23,trailways,25,798
26/06/23,30/06/23,transbridge,21,644
03/07/23,07/07/23,academy,32,914
03/07/23,07/07/23,cjbuslines,0,0
03/07/23,07/07/23,coachusa,120,3592
03/07/23,07/07/23,decamp,0,0
03/07/23,07/07/23,greyhound,63,2093
03/07/23,07/07/23,hceecommunity,75,1203
03/07/23,07/07/23,lakeland,33,951
03/07/23,07/07/23,martz,16,624
03/07/23,07/07/23,njtransit,2361,68146
03/07/23,07/07/23,peterpanbonanza,24,698
03/07/23,07/07/23,trailways,25,729
03/07/23,07/07/23,transbridge,20,508
10/07/23,14/07/23,academy,38,1269
10/07/23,14/07/23,cjbuslines,0,0
10/07/23,14/07/23,coachusa,151,5094
10/07/23,14/07/23,decamp,0,0
10/07/23,14/07/23,greyhound,62,2180
10/07/23,14/07/23,hceecommunity,87,1399
10/07/23,14/07/23,lakeland,42,1443
10/07/23,14/07/23,martz,19,763
10/07/23,14/07/23,njtransit,2348,74523
10/07/23,14/07/23,peterpanbonanza,23,679
10/07/23,14/07/23,trailways,26,841
10/07/23,14/07/23,transbridge,24,675
17/07/23,21/07/23,academy,38,1269
17/07/23,21/07/23,cjbuslines,0,0
17/07/23,21/07/23,coachusa,152,5320
17/07/23,21/07/23,decamp,0,0
17/07/23,21/07/23,greyhound,62,2150
17/07/23,21/07/23,hceecommunity,87,1399
17/07/23,21/07/23,lakeland,42,1387
17/07/23,21/07/23,martz,18,778
17/07/23,21/07/23,njtransit,2359,75292
17/07/23,21/07/23,peterpanbonanza,23,725
17/07/23,21/07/23,trailways,24,714
17/07/23,21/07/23,transbridge,24,697
24/07/23,28/07/23,academy,38,1168
24/07/23,28/07/23,cjbuslines,0,0
24/07/23,28/07/23,coachusa,152,5049
24/07/23,28/07/23,decamp,0,0
24/07/23,28/07/23,greyhound,62,2237
24/07/23,28/07/23,hceecommunity,82,1434
24/07/23,28/07/23,lakeland,42,1359
24/07/23,28/07/23,martz,18,799
24/07/23,28/07/23,njtransit,2257,74310
24/07/23,28/07/23,peterpanbonanza,23,814
24/07/23,28/07/23,trailways,24,747
24/07/23,28/07/23,transbridge,24,688
31/07/23,04/08/23,academy,38,1212
31/07/23,04/08/23,cjbuslines,0,0
31/07/23,04/08/23,coachusa,153,5123
31/07/23,04/08/23,decamp,0,0
31/07/23,04/08/23,greyhound,64,2318
31/07/23,04/08/23,hceecommunity,82,1434
31/07/23,04/08/23,lakeland,43,1317
31/07/23,04/08/23,martz,19,786
31/07/23,04/08/23,njtransit,2368,75725
31/07/23,04/08/23,peterpanbonanza,23,745
31/07/23,04/08/23,trailways,24,720
31/07/23,04/08/23,transbridge,24,679
07/08/23,11/08/23,academy,38,1164
07/08/23,11/08/23,cjbuslines,0,0
07/08/23,11/08/23,coachusa,152,5007
07/08/23,11/08/23,decamp,0,0
07/08/23,11/08/23,greyhound,63,2319
07/08/23,11/08/23,hceecommunity,81,1344
07/08/23,11/08/23,lakeland,42,1298
07/08/23,11/08/23,martz,19,776
07/08/23,11/08/23,njtransit,2372,76016
07/08/23,11/08/23,peterpanbonanza,23,745
07/08/23,11/08/23,trailways,25,756
07/08/23,11/08/23,transbridge,24,646
14/08/23,18/08/23,academy,38,1169
14/08/23,18/08/23,cjbuslines,0,0
14/08/23,18/08/23,coachusa,151,4896
14/08/23,18/08/23,decamp,0,0
14/08/23,18/08/23,greyhound,62,2341
14/08/23,18/08/23,hceecommunity,81,1344
14/08/23,18/08/23,lakeland,42,1286
14/08/23,18/08/23,martz,19,769
14/08/23,18/08/23,njtransit,2357,75043
14/08/23,18/08/23,peterpanbonanza,23,745
14/08/23,18/08/23,trailways,25,774
14/08/23,18/08/23,transbridge,24,676
21/08/23,25/08/23,academy,38,1077
21/08/23,25/08/23,cjbuslines,0,0
21/08/23,25/08/23,coachusa,150,4674
21/08/23,25/08/23,decamp,0,0
21/08/23,25/08/23,greyhound,62,2322
21/08/23,25/08/23,hceecommunity,77,1387
21/08/23,25/08/23,lakeland,42,1222
21/08/23,25/08/23,martz,19,741
21/08/23,25/08/23,njtransit,2391,73071
21/08/23,25/08/23,peterpanbonanza,23,745
21/08/23,25/08/23,trailways,25,747
21/08/23,25/08/23,transbridge,24,635
28/08/23,01/09/23,academy,38,1087
28/08/23,01/09/23,cjbuslines,0,0
28/08/23,01/09/23,coachusa,151,4527
28/08/23,01/09/23,decamp,0,0
28/08/23,01/09/23,greyhound,62,2112
28/08/23,01/09/23,hceecommunity,83,1263
28/08/23,01/09/23,lakeland,42,1209
28/08/23,01/09/23,martz,18,735
28/08/23,01/09/23,njtransit,2362,70560
28/08/23,01/09/23,peterpanbonanza,23,745
28/08/23,01/09/23,trailways,24,640
28/08/23,01/09/23,transbridge,24,627
04/09/23,08/09/23,academy,38,1318
04/09/23,08/09/23,cjbuslines,0,0
04/09/23,08/09/23,coachusa,150,5166
04/09/23,08/09/23,decamp,0,0
04/09/23,08/09/23,greyhound,60,1971
04/09/23,08/09/23,hceecommunity,78,1235
04/09/23,08/09/23,lakeland,36,1135
04/09/23,08/09/23,martz,16,678
04/09/23,08/09/23,njtransit,2385,76255
04/09/23,08/09/23,peterpanbonanza,23,745
04/09/23,08/09/23,trailways,26,708
04/09/23,08/09/23,transbridge,22,607
11/09/23,15/09/23,academy,38,1318
11/09/23,15/09/23,cjbuslines,0,0
11/09/23,15/09/23,coachusa,150,5166
11/09/23,15/09/23,decamp,0,0
11/09/23,15/09/23,greyhound,63,1686
11/09/23,15/09/23,hceecommunity,86,1420
11/09/23,15/09/23,lakeland,42,1539
11/09/23,15/09/23,martz,18,754
11/09/23,15/09/23,njtransit,2426,78912
11/09/23,15/09/23,peterpanbonanza,23,745
11/09/23,15/09/23,trailways,24,509
11/09/23,15/09/23,transbridge,24,695
18/09/23,22/09/23,academy,44,1494
18/09/23,22/09/23,cjbuslines,0,0
18/09/23,22/09/23,coachusa,152,5354
18/09/23,22/09/23,decamp,0,0
18/09/23,22/09/23,greyhound,62,1661
18/09/23,22/09/23,hceecommunity,86,1420
18/09/23,22/09/23,lakeland,42,1371
18/09/23,22/09/23,martz,19,780
18/09/23,22/09/23,njtransit,2433,81469
18/09/23,22/09/23,peterpanbonanza,23,745
18/09/23,22/09/23,trailways,24,500
18/09/23,22/09/23,transbridge,24,720
25/09/23,29/09/23,academy,44,1542
25/09/23,29/09/23,cjbuslines,0,0
25/09/23,29/09/23,coachusa,151,5198
25/09/23,29/09/23,decamp,0,0
25/09/23,29/09/23,greyhound,61,1644
25/09/23,29/09/23,hceecommunity,86,1420
25/09/23,29/09/23,lakeland,42,1360
25/09/23,29/09/23,martz,19,758
25/09/23,29/09/23,njtransit,2413,80018
25/09/23,29/09/23,peterpanbonanza,23,745
25/09/23,29/09/23,trailways,23,488
25/09/23,29/09/23,transbridge,23,685
02/10/23,06/10/23,academy,44,1249
02/10/23,06/10/23,cjbuslines,0,0
02/10/23,06/10/23,coachusa,160,5420
02/10/23,06/10/23,decamp,0,0
02/10/23,06/10/23,greyhound,60,1670
02/10/23,06/10/23,hceecommunity,86,1420
02/10/23,06/10/23,lakeland,43,1391
02/10/23,06/10/23,martz,19,789
02/10/23,06/10/23,njtransit,2430,79025
02/10/23,06/10/23,peterpanbonanza,23,745
02/10/23,06/10/23,trailways,22,477
02/10/23,06/10/23,transbridge,21,580
09/10/23,13/10/23,academy,40,1136
09/10/23,13/10/23,cjbuslines,0,0
09/10/23,13/10/23,coachusa,154,4862
09/10/23,13/10/23,decamp,0,0
09/10/23,13/10/23,greyhound,60,1670
09/10/23,13/10/23,hceecommunity,86,1420
09/10/23,13/10/23,lakeland,44,1377
09/10/23,13/10/23,martz,19,734
09/10/23,13/10/23,njtransit,2439,81192
09/10/23,13/10/23,peterpanbonanza,23,745
09/10/23,13/10/23,trailways,27,886
09/10/23,13/10/23,transbridge,21,580
16/10/23,20/10/23,academy,43,1240
16/10/23,20/10/23,cjbuslines,0,0
16/10/23,20/10/23,coachusa,159,5455
16/10/23,20/10/23,decamp,0,0
16/10/23,20/10/23,greyhound,58,1635
16/10/23,20/10/23,hceecommunity,88,1552
16/10/23,20/10/23,lakeland,43,1403
16/10/23,20/10/23,martz,20,766
16/10/23,20/10/23,njtransit,2423,80586
16/10/23,20/10/23,peterpanbonanza,23,745
16/10/23,20/10/23,trailways,23,545
16/10/23,20/10/23,transbridge,24,756
23/10/23,27/10/23,academy,44,1258
23/10/23,27/10/23,cjbuslines,0,0
23/10/23,27/10/23,coachusa,162,5505
23/10/23,27/10/23,decamp,0,0
23/10/23,27/10/23,greyhound,59,1593
23/10/23,27/10/23,hceecommunity,89,1560
23/10/23,27/10/23,lakeland,43,1403
23/10/23,27/10/23,martz,19,780
23/10/23,27/10/23,njtransit,2419,81890
23/10/23,27/10/23,peterpanbonanza,23,745
23/10/23,27/10/23,trailways,22,580
23/10/23,27/10/23,transbridge,23,709
30/10/23,03/11/23,academy,44,1254
30/10/23,03/11/23,cjbuslines,0,0
30/10/23,03/11/23,coachusa,164,5314
30/10/23,03/11/23,decamp,0,0
30/10/23,03/11/23,greyhound,59,1543
30/10/23,03/11/23,hceecommunity,89,1560
30/10/23,03/11/23,lakeland,43,1403
30/10/23,03/11/23,martz,19,780
30/10/23,03/11/23,njtransit,2392,80677
30/10/23,03/11/23,peterpanbonanza,23,745
30/10/23,03/11/23,trailways,22,535
30/10/23,03/11/23,transbridge,24,662
06/11/23,10/11/23,academy,44,1254
06/11/23,10/11/23,cjbuslines,0,0
06/11/23,10/11/23,coachusa,164,5156
06/11/23,10/11/23,decamp,0,0
06/11/23,10/11/23,greyhound,60,1536
06/11/23,10/11/23,hceecommunity,85,1509
06/11/23,10/11/23,lakeland,43,1403
06/11/23,10/11/23,martz,19,741
06/11/23,10/11/23,njtransit,2449,81608
06/11/23,10/11/23,peterpanbonanza,22,594
06/11/23,10/11/23,trailways,22,456
06/11/23,10/11/23,transbridge,23,691
13/11/23,17/11/23,academy,43,1233
13/11/23,17/11/23,cjbuslines,0,0
13/11/23,17/11/23,coachusa,163,5335
13/11/23,17/11/23,decamp,0,0
13/11/23,17/11/23,greyhound,61,1491
13/11/23,17/11/23,hceecommunity,85,1457
13/11/23,17/11/23,lakeland,43,1380
13/11/23,17/11/23,martz,19,725
13/11/23,17/11/23,njtransit,2448,79141
13/11/23,17/11/23,peterpanbonanza,23,745
13/11/23,17/11/23,trailways,23,575
13/11/23,17/11/23,transbridge,24,692
20/11/23,24/11/23,academy,0,0
20/11/23,24/11/23,cjbuslines,0,0
20/11/23,24/11/23,coachusa,0,0
20/11/23,24/11/23,decamp,0,0
20/11/23,24/11/23,greyhound,0,0
20/11/23,24/11/23,hceecommunity,0,0
20/11/23,24/11/23,lakeland,0,0
20/11/23,24/11/23,martz,0,0
20/11/23,24/11/23,njtransit,0,0
20/11/23,24/11/23,peterpanbonanza,0,0
20/11/23,24/11/23,trailways,0,0
20/11/23,24/11/23,transbridge,0,0
27/11/23,01/12/23,academy,44,1266
27/11/23,01/12/23,cjbuslines,0,0
27/11/23,01/12/23,coachusa,168,5133
27/11/23,01/12/23,decamp,0,0
27/11/23,01/12/23,greyhound,61,1517
27/11/23,01/12/23,hceecommunity,81,1390
27/11/23,01/12/23,lakeland,45,1406
27/11/23,01/12/23,martz,18,718
27/11/23,01/12/23,njtransit,2491,80067
27/11/23,01/12/23,peterpanbonanza,23,745
27/11/23,01/12/23,trailways,22,561
27/11/23,01/12/23,transbridge,24,646
04/12/23,08/12/23,academy,44,1266
04/12/23,08/12/23,cjbuslines,0,0
04/12/23,08/12/23,coachusa,168,5422
04/12/23,08/12/23,decamp,0,0
04/12/23,08/12/23,greyhound,61,1517
04/12/23,08/12/23,hceecommunity,81,1390
04/12/23,08/12/23,lakeland,45,1406
04/12/23,08/12/23,martz,19,744
04/12/23,08/12/23,njtransit,2487,83853
04/12/23,08/12/23,peterpanbonanza,23,745
04/12/23,08/12/23,trailways,22,561
04/12/23,08/12/23,transbridge,24,704
11/12/23,15/12/23,academy,44,1179
11/12/23,15/12/23,cjbuslines,0,0
11/12/23,15/12/23,coachusa,178,5267
11/12/23,15/12/23,decamp,0,0
11/12/23,15/12/23,greyhound,60,794
11/12/23,15/12/23,hceecommunity,85,1522
11/12/23,15/12/23,lakeland,45,1406
11/12/23,15/12/23,martz,18,747
11/12/23,15/12/23,njtransit,2471,81717
11/12/23,15/12/23,peterpanbonanza,23,745
11/12/23,15/12/23,trailways,22,436
11/12/23,15/12/23,transbridge,23,678
18/12/23,22/12/23,academy,44,1179
18/12/23,22/12/23,cjbuslines,0,0
18/12/23,22/12/23,coachusa,178,5267
18/12/23,22/12/23,decamp,0,0
18/12/23,22/12/23,greyhound,59,1001
18/12/23,22/12/23,hceecommunity,85,1522
18/12/23,22/12/23,lakeland,45,1406
18/12/23,22/12/23,martz,18,765
18/12/23,22/12/23,njtransit,2441,73885
18/12/23,22/12/23,peterpanbonanza,23,745
18/12/23,22/12/23,trailways,22,436
18/12/23,22/12/23,transbridge,23,667
25/12/23,29/12/23,academy,23,516
25/12/23,29/12/23,cjbuslines,0,0
25/12/23,29/12/23,coachusa,140,2722
