Start_Date	End_Date	Carrier	Volume
2022-01-17 00:00:00.000	2022-01-21 00:00:00.000	Martz	606
2022-01-17 00:00:00.000	2022-01-21 00:00:00.000	NJTransit	40408
2022-01-17 00:00:00.000	2022-01-21 00:00:00.000	Lakeland	543
2022-01-17 00:00:00.000	2022-01-21 00:00:00.000	Trailways	379
2022-01-17 00:00:00.000	2022-01-21 00:00:00.000	Coach USA	2685
2022-01-17 00:00:00.000	2022-01-21 00:00:00.000	TransBridge	420
2022-01-17 00:00:00.000	2022-01-21 00:00:00.000	Peter Pan_Bonanza	471
2022-01-17 00:00:00.000	2022-01-21 00:00:00.000	DeCamp	286
2022-01-17 00:00:00.000	2022-01-21 00:00:00.000	HCEE - Community	1235
2022-01-17 00:00:00.000	2022-01-21 00:00:00.000	C&J Bus Lines	0
2022-01-24 00:00:00.000	2022-01-28 00:00:00.000	Academy	815
2022-01-24 00:00:00.000	2022-01-28 00:00:00.000	Greyhound	919
2022-01-24 00:00:00.000	2022-01-28 00:00:00.000	Martz	640
2022-01-24 00:00:00.000	2022-01-28 00:00:00.000	NJTransit	40685
2022-01-24 00:00:00.000	2022-01-28 00:00:00.000	Lakeland	583
2022-01-24 00:00:00.000	2022-01-28 00:00:00.000	Trailways	327
2022-01-24 00:00:00.000	2022-01-28 00:00:00.000	Coach USA	2874
2022-01-24 00:00:00.000	2022-01-28 00:00:00.000	TransBridge	432
2022-01-24 00:00:00.000	2022-01-28 00:00:00.000	Peter Pan_Bonanza	410
2022-01-24 00:00:00.000	2022-01-28 00:00:00.000	DeCamp	305
2022-01-24 00:00:00.000	2022-01-28 00:00:00.000	HCEE - Community	1256
2022-01-24 00:00:00.000	2022-01-28 00:00:00.000	C&J Bus Lines	0
2022-01-31 00:00:00.000	2022-02-04 00:00:00.000	Academy	849
2022-01-31 00:00:00.000	2022-02-04 00:00:00.000	Greyhound	852
2022-01-31 00:00:00.000	2022-02-04 00:00:00.000	Martz	643
2022-01-31 00:00:00.000	2022-02-04 00:00:00.000	NJTransit	45373
2022-01-31 00:00:00.000	2022-02-04 00:00:00.000	Lakeland	616
2022-01-31 00:00:00.000	2022-02-04 00:00:00.000	Trailways	338
2022-01-31 00:00:00.000	2022-02-04 00:00:00.000	Coach USA	3188
2022-01-31 00:00:00.000	2022-02-04 00:00:00.000	TransBridge	452
2022-01-31 00:00:00.000	2022-02-04 00:00:00.000	Peter Pan_Bonanza	395
2022-01-31 00:00:00.000	2022-02-04 00:00:00.000	DeCamp	343
2022-01-31 00:00:00.000	2022-02-04 00:00:00.000	HCEE - Community	827
2022-01-31 00:00:00.000	2022-02-04 00:00:00.000	C&J Bus Lines	0
2022-02-07 00:00:00.000	2022-02-11 00:00:00.000	Academy	938
2022-02-07 00:00:00.000	2022-02-11 00:00:00.000	Greyhound	869
2022-02-07 00:00:00.000	2022-02-11 00:00:00.000	Martz	656
2022-02-07 00:00:00.000	2022-02-11 00:00:00.000	NJTransit	46402
2022-02-07 00:00:00.000	2022-02-11 00:00:00.000	Lakeland	667
2022-02-07 00:00:00.000	2022-02-11 00:00:00.000	Trailways	336
2022-02-07 00:00:00.000	2022-02-11 00:00:00.000	Coach USA	3338
2022-02-07 00:00:00.000	2022-02-11 00:00:00.000	TransBridge	490
2022-02-07 00:00:00.000	2022-02-11 00:00:00.000	Peter Pan_Bonanza	421
2022-02-07 00:00:00.000	2022-02-11 00:00:00.000	DeCamp	384
2022-02-07 00:00:00.000	2022-02-11 00:00:00.000	HCEE - Community	846
2022-02-07 00:00:00.000	2022-02-11 00:00:00.000	C&J Bus Lines	0
2022-02-14 00:00:00.000	2022-02-18 00:00:00.000	Academy	954
2022-02-14 00:00:00.000	2022-02-18 00:00:00.000	Greyhound	1057
2022-02-14 00:00:00.000	2022-02-18 00:00:00.000	Martz	670
2022-02-14 00:00:00.000	2022-02-18 00:00:00.000	NJTransit	47466
2022-02-14 00:00:00.000	2022-02-18 00:00:00.000	Lakeland	740
2022-02-14 00:00:00.000	2022-02-18 00:00:00.000	Trailways	384
2022-02-14 00:00:00.000	2022-02-18 00:00:00.000	Coach USA	3625
2022-02-14 00:00:00.000	2022-02-18 00:00:00.000	TransBridge	517
2022-02-14 00:00:00.000	2022-02-18 00:00:00.000	Peter Pan_Bonanza	523
2022-02-14 00:00:00.000	2022-02-18 00:00:00.000	DeCamp	422
2022-02-14 00:00:00.000	2022-02-18 00:00:00.000	HCEE - Community	774
2022-02-14 00:00:00.000	2022-02-18 00:00:00.000	C&J Bus Lines	0
2022-02-21 00:00:00.000	2022-02-25 00:00:00.000	Academy	998
2022-02-21 00:00:00.000	2022-02-25 00:00:00.000	Greyhound	1280
2022-02-21 00:00:00.000	2022-02-25 00:00:00.000	Martz	719
2022-02-21 00:00:00.000	2022-02-25 00:00:00.000	NJTransit	48692
2022-02-21 00:00:00.000	2022-02-25 00:00:00.000	Lakeland	757
2022-02-21 00:00:00.000	2022-02-25 00:00:00.000	Trailways	473
2022-02-21 00:00:00.000	2022-02-25 00:00:00.000	Coach USA	3555
2022-02-21 00:00:00.000	2022-02-25 00:00:00.000	TransBridge	541
2022-02-21 00:00:00.000	2022-02-25 00:00:00.000	Peter Pan_Bonanza	647
2022-02-21 00:00:00.000	2022-02-25 00:00:00.000	DeCamp	431
2022-02-21 00:00:00.000	2022-02-25 00:00:00.000	HCEE - Community	788
2022-02-21 00:00:00.000	2022-02-25 00:00:00.000	C&J Bus Lines	0
2022-02-28 00:00:00.000	2022-03-04 00:00:00.000	Academy	988
2022-02-28 00:00:00.000	2022-03-04 00:00:00.000	Greyhound	1006
2022-02-28 00:00:00.000	2022-03-04 00:00:00.000	Martz	673
2022-02-28 00:00:00.000	2022-03-04 00:00:00.000	NJTransit	51417
2022-02-28 00:00:00.000	2022-03-04 00:00:00.000	Lakeland	760
2022-02-28 00:00:00.000	2022-03-04 00:00:00.000	Trailways	418
2022-02-28 00:00:00.000	2022-03-04 00:00:00.000	Coach USA	3756
2022-02-28 00:00:00.000	2022-03-04 00:00:00.000	TransBridge	547
2022-02-28 00:00:00.000	2022-03-04 00:00:00.000	Peter Pan_Bonanza	569
2022-02-28 00:00:00.000	2022-03-04 00:00:00.000	DeCamp	460
2022-02-28 00:00:00.000	2022-03-04 00:00:00.000	HCEE - Community	1429
2022-02-28 00:00:00.000	2022-03-04 00:00:00.000	C&J Bus Lines	0
2022-03-07 00:00:00.000	2022-03-11 00:00:00.000	Academy	1054
2022-03-07 00:00:00.000	2022-03-11 00:00:00.000	Greyhound	1201
2022-03-07 00:00:00.000	2022-03-11 00:00:00.000	Martz	736
2022-03-07 00:00:00.000	2022-03-11 00:00:00.000	NJTransit	48835
2022-03-07 00:00:00.000	2022-03-11 00:00:00.000	Lakeland	995
2022-03-07 00:00:00.000	2022-03-11 00:00:00.000	Trailways	460
2022-03-07 00:00:00.000	2022-03-11 00:00:00.000	Coach USA	4111
2022-03-07 00:00:00.000	2022-03-11 00:00:00.000	TransBridge	567
2022-03-07 00:00:00.000	2022-03-11 00:00:00.000	Peter Pan_Bonanza	622
2022-03-07 00:00:00.000	2022-03-11 00:00:00.000	DeCamp	487
2022-03-07 00:00:00.000	2022-03-11 00:00:00.000	HCEE - Community	1587
2022-03-07 00:00:00.000	2022-03-11 00:00:00.000	C&J Bus Lines	0
2022-03-14 00:00:00.000	2022-03-18 00:00:00.000	Academy	1077
2022-03-14 00:00:00.000	2022-03-18 00:00:00.000	Greyhound	1409
2022-03-14 00:00:00.000	2022-03-18 00:00:00.000	Martz	776
2022-03-14 00:00:00.000	2022-03-18 00:00:00.000	NJTransit	53623
2022-03-14 00:00:00.000	2022-03-18 00:00:00.000	Lakeland	1114
2022-05-16 00:00:00.000	2022-05-20 00:00:00.000	C&J Bus Lines	0
2022-05-23 00:00:00.000	2022-05-27 00:00:00.000	Academy	1112
2022-05-23 00:00:00.000	2022-05-27 00:00:00.000	Greyhound	1526
2022-05-23 00:00:00.000	2022-05-27 00:00:00.000	Martz	776
2022-05-23 00:00:00.000	2022-05-27 00:00:00.000	NJTransit	56937
2022-05-23 00:00:00.000	2022-05-27 00:00:00.000	Lakeland	1036
2022-05-23 00:00:00.000	2022-05-27 00:00:00.000	Trailways	667
2022-05-23 00:00:00.000	2022-05-27 00:00:00.000	Coach USA	4444
2022-05-23 00:00:00.000	2022-05-27 00:00:00.000	TransBridge	634
2022-05-23 00:00:00.000	2022-05-27 00:00:00.000	Peter Pan_Bonanza	895
2022-05-23 00:00:00.000	2022-05-27 00:00:00.000	DeCamp	554
2022-05-23 00:00:00.000	2022-05-27 00:00:00.000	HCEE - Community	1421
2022-05-23 00:00:00.000	2022-05-27 00:00:00.000	C&J Bus Lines	0
2022-05-30 00:00:00.000	2022-06-03 00:00:00.000	Academy	1094
2022-05-30 00:00:00.000	2022-06-03 00:00:00.000	Greyhound	1521
2022-05-30 00:00:00.000	2022-06-03 00:00:00.000	Martz	798
2022-05-30 00:00:00.000	2022-06-03 00:00:00.000	NJTransit	58023
2022-05-30 00:00:00.000	2022-06-03 00:00:00.000	Lakeland	979
2022-05-30 00:00:00.000	2022-06-03 00:00:00.000	Trailways	645
2022-05-30 00:00:00.000	2022-06-03 00:00:00.000	Coach USA	4397
2022-05-30 00:00:00.000	2022-06-03 00:00:00.000	TransBridge	626
2022-05-30 00:00:00.000	2022-06-03 00:00:00.000	Peter Pan_Bonanza	1076
2022-05-30 00:00:00.000	2022-06-03 00:00:00.000	DeCamp	552
2022-05-30 00:00:00.000	2022-06-03 00:00:00.000	HCEE - Community	1529
2022-05-30 00:00:00.000	2022-06-03 00:00:00.000	C&J Bus Lines	0
2022-06-06 00:00:00.000	2022-06-10 00:00:00.000	Academy	1189
2022-06-06 00:00:00.000	2022-06-10 00:00:00.000	Greyhound	1485
2022-06-06 00:00:00.000	2022-06-10 00:00:00.000	Martz	761
2022-06-06 00:00:00.000	2022-06-10 00:00:00.000	NJTransit	59534
2022-06-06 00:00:00.000	2022-06-10 00:00:00.000	Lakeland	1101
2022-06-06 00:00:00.000	2022-06-10 00:00:00.000	Trailways	434
2022-06-06 00:00:00.000	2022-06-10 00:00:00.000	Coach USA	4754
2022-06-06 00:00:00.000	2022-06-10 00:00:00.000	TransBridge	635
2022-06-06 00:00:00.000	2022-06-10 00:00:00.000	Peter Pan_Bonanza	803
2022-06-06 00:00:00.000	2022-06-10 00:00:00.000	DeCamp	582
2022-06-06 00:00:00.000	2022-06-10 00:00:00.000	HCEE - Community	1428
2022-06-06 00:00:00.000	2022-06-10 00:00:00.000	C&J Bus Lines	0
2022-06-13 00:00:00.000	2022-06-17 00:00:00.000	Academy	1179
2022-06-13 00:00:00.000	2022-06-17 00:00:00.000	Greyhound	1519
2022-06-13 00:00:00.000	2022-06-17 00:00:00.000	Martz	799
2022-06-13 00:00:00.000	2022-06-17 00:00:00.000	NJTransit	60188
2022-06-13 00:00:00.000	2022-06-17 00:00:00.000	Lakeland	1132
2022-06-13 00:00:00.000	2022-06-17 00:00:00.000	Trailways	477
2022-06-13 00:00:00.000	2022-06-17 00:00:00.000	Coach USA	4854
2022-06-13 00:00:00.000	2022-06-17 00:00:00.000	TransBridge	651
2022-06-13 00:00:00.000	2022-06-17 00:00:00.000	Peter Pan_Bonanza	891
2022-06-13 00:00:00.000	2022-06-17 00:00:00.000	DeCamp	581
2022-06-13 00:00:00.000	2022-06-17 00:00:00.000	HCEE - Community	1436
2022-06-13 00:00:00.000	2022-06-17 00:00:00.000	C&J Bus Lines	0
2022-06-20 00:00:00.000	2022-06-24 00:00:00.000	Academy	1187
2022-06-20 00:00:00.000	2022-06-24 00:00:00.000	Greyhound	1576
2022-06-20 00:00:00.000	2022-06-24 00:00:00.000	Martz	804
2022-06-20 00:00:00.000	2022-06-24 00:00:00.000	NJTransit	59197
2022-06-20 00:00:00.000	2022-06-24 00:00:00.000	Lakeland	1128
2022-06-20 00:00:00.000	2022-06-24 00:00:00.000	Trailways	543
2022-06-20 00:00:00.000	2022-06-24 00:00:00.000	Coach USA	4848
2022-06-20 00:00:00.000	2022-06-24 00:00:00.000	TransBridge	654
2022-06-20 00:00:00.000	2022-06-24 00:00:00.000	Peter Pan_Bonanza	990
2022-06-20 00:00:00.000	2022-06-24 00:00:00.000	DeCamp	574
2022-06-20 00:00:00.000	2022-06-24 00:00:00.000	HCEE - Community	1508
2022-06-20 00:00:00.000	2022-06-24 00:00:00.000	C&J Bus Lines	0
2022-06-27 00:00:00.000	2022-07-01 00:00:00.000	Academy	1113
2022-06-27 00:00:00.000	2022-07-01 00:00:00.000	Greyhound	1744
2022-06-27 00:00:00.000	2022-07-01 00:00:00.000	Martz	821
2022-06-27 00:00:00.000	2022-07-01 00:00:00.000	NJTransit	59908
2022-06-27 00:00:00.000	2022-07-01 00:00:00.000	Lakeland	1078
2022-06-27 00:00:00.000	2022-07-01 00:00:00.000	Trailways	624
2022-06-27 00:00:00.000	2022-07-01 00:00:00.000	Coach USA	4626
2022-06-27 00:00:00.000	2022-07-01 00:00:00.000	TransBridge	589
2022-06-27 00:00:00.000	2022-07-01 00:00:00.000	Peter Pan_Bonanza	1184
2022-06-27 00:00:00.000	2022-07-01 00:00:00.000	DeCamp	578
2022-06-27 00:00:00.000	2022-07-01 00:00:00.000	HCEE - Community	1536
2022-06-27 00:00:00.000	2022-07-01 00:00:00.000	C&J Bus Lines	0
2022-07-04 00:00:00.000	2022-07-08 00:00:00.000	Academy	1025
2022-07-04 00:00:00.000	2022-07-08 00:00:00.000	Greyhound	1722
2022-07-04 00:00:00.000	2022-07-08 00:00:00.000	Martz	801
2022-07-04 00:00:00.000	2022-07-08 00:00:00.000	NJTransit	57393
2022-07-04 00:00:00.000	2022-07-08 00:00:00.000	Lakeland	1008
2022-07-04 00:00:00.000	2022-07-08 00:00:00.000	Trailways	691
2022-07-04 00:00:00.000	2022-07-08 00:00:00.000	Coach USA	4320
2022-07-04 00:00:00.000	2022-07-08 00:00:00.000	TransBridge	595
2022-07-04 00:00:00.000	2022-07-08 00:00:00.000	Peter Pan_Bonanza	1331
2022-07-04 00:00:00.000	2022-07-08 00:00:00.000	DeCamp	514
2022-07-04 00:00:00.000	2022-07-08 00:00:00.000	HCEE - Community	1574
2022-07-04 00:00:00.000	2022-07-08 00:00:00.000	C&J Bus Lines	0
2022-07-11 00:00:00.000	2022-07-15 00:00:00.000	Academy	1096
2022-07-11 00:00:00.000	2022-07-15 00:00:00.000	Greyhound	1739
2022-07-11 00:00:00.000	2022-07-15 00:00:00.000	Martz	789
2022-07-11 00:00:00.000	2022-07-15 00:00:00.000	NJTransit	59080
2022-07-11 00:00:00.000	2022-07-15 00:00:00.000	Lakeland	1110
2022-07-11 00:00:00.000	2022-07-15 00:00:00.000	Trailways	592
2022-07-11 00:00:00.000	2022-07-15 00:00:00.000	Coach USA	4643
2022-07-11 00:00:00.000	2022-07-15 00:00:00.000	TransBridge	608
2022-07-11 00:00:00.000	2022-07-15 00:00:00.000	Peter Pan_Bonanza	908
2022-07-11 00:00:00.000	2022-07-15 00:00:00.000	DeCamp	553
2022-07-11 00:00:00.000	2022-07-15 00:00:00.000	HCEE - Community	1639
2022-07-11 00:00:00.000	2022-07-15 00:00:00.000	C&J Bus Lines	0
2022-07-18 00:00:00.000	2022-07-22 00:00:00.000	Academy	1120
2022-07-18 00:00:00.000	2022-07-22 00:00:00.000	Greyhound	1763
2022-07-18 00:00:00.000	2022-07-22 00:00:00.000	Martz	773
2022-07-18 00:00:00.000	2022-07-22 00:00:00.000	NJTransit	59980
2022-07-18 00:00:00.000	2022-07-22 00:00:00.000	Lakeland	1047
2022-07-18 00:00:00.000	2022-07-22 00:00:00.000	Trailways	595
2022-07-18 00:00:00.000	2022-07-22 00:00:00.000	Coach USA	4654
2022-07-18 00:00:00.000	2022-07-22 00:00:00.000	TransBridge	590
2022-07-18 00:00:00.000	2022-07-22 00:00:00.000	Peter Pan_Bonanza	993
2022-07-18 00:00:00.000	2022-07-22 00:00:00.000	DeCamp	539
2022-07-18 00:00:00.000	2022-07-22 00:00:00.000	HCEE - Community	1489
2022-07-18 00:00:00.000	2022-07-22 00:00:00.000	C&J Bus Lines	0
2022-07-25 00:00:00.000	2022-07-29 00:00:00.000	Academy	1115
2022-07-25 00:00:00.000	2022-07-29 00:00:00.000	Greyhound	1796
2022-07-25 00:00:00.000	2022-07-29 00:00:00.000	Martz	766
2022-07-25 00:00:00.000	2022-07-29 00:00:00.000	NJTransit	62063
2022-07-25 00:00:00.000	2022-07-29 00:00:00.000	Lakeland	1102
2022-07-25 00:00:00.000	2022-07-29 00:00:00.000	Trailways	608
2022-07-25 00:00:00.000	2022-07-29 00:00:00.000	Coach USA	4612
2022-07-25 00:00:00.000	2022-07-29 00:00:00.000	TransBridge	532
2022-07-25 00:00:00.000	2022-07-29 00:00:00.000	Peter Pan_Bonanza	1002
2022-07-25 00:00:00.000	2022-07-29 00:00:00.000	DeCamp	534
2022-07-25 00:00:00.000	2022-07-29 00:00:00.000	HCEE - Community	1489
2022-07-25 00:00:00.000	2022-07-29 00:00:00.000	C&J Bus Lines	0
2022-08-01 00:00:00.000	2022-08-05 00:00:00.000	Academy	1143
2022-08-01 00:00:00.000	2022-08-05 00:00:00.000	Greyhound	1737
2022-08-01 00:00:00.000	2022-08-05 00:00:00.000	Martz	800
2022-08-01 00:00:00.000	2022-08-05 00:00:00.000	NJTransit	61129
2022-08-01 00:00:00.000	2022-08-05 00:00:00.000	Lakeland	1107
2022-08-01 00:00:00.000	2022-08-05 00:00:00.000	Trailways	531
2022-08-01 00:00:00.000	2022-08-05 00:00:00.000	Coach USA	4596
2022-08-01 00:00:00.000	2022-08-05 00:00:00.000	TransBridge	486
2022-08-01 00:00:00.000	2022-08-05 00:00:00.000	Peter Pan_Bonanza	984
2022-08-01 00:00:00.000	2022-08-05 00:00:00.000	DeCamp	537
2022-08-01 00:00:00.000	2022-08-05 00:00:00.000	HCEE - Community	1542
2022-08-01 00:00:00.000	2022-08-05 00:00:00.000	C&J Bus Lines	0
2022-08-08 00:00:00.000	2022-08-12 00:00:00.000	Academy	1087
2022-08-08 00:00:00.000	2022-08-12 00:00:00.000	Greyhound	1806
2022-08-08 00:00:00.000	2022-08-12 00:00:00.000	Martz	798
2022-08-08 00:00:00.000	2022-08-12 00:00:00.000	NJTransit	60754
2022-08-08 00:00:00.000	2022-08-12 00:00:00.000	Lakeland	1062
2022-08-08 00:00:00.000	2022-08-12 00:00:00.000	Trailways	594
2022-08-08 00:00:00.000	2022-08-12 00:00:00.000	Coach USA	4464
2022-08-08 00:00:00.000	2022-08-12 00:00:00.000	TransBridge	456
2022-08-08 00:00:00.000	2022-08-12 00:00:00.000	Peter Pan_Bonanza	1066
2022-08-08 00:00:00.000	2022-08-12 00:00:00.000	DeCamp	534
2022-08-08 00:00:00.000	2022-08-12 00:00:00.000	HCEE - Community	1478
2022-08-08 00:00:00.000	2022-08-12 00:00:00.000	C&J Bus Lines	0
2022-08-15 00:00:00.000	2022-08-19 00:00:00.000	Academy	1072
2022-08-15 00:00:00.000	2022-08-19 00:00:00.000	Greyhound	1818
2022-08-15 00:00:00.000	2022-08-19 00:00:00.000	Martz	774
2022-08-15 00:00:00.000	2022-08-19 00:00:00.000	NJTransit	60188
2022-08-15 00:00:00.000	2022-08-19 00:00:00.000	Lakeland	1019
2022-08-15 00:00:00.000	2022-08-19 00:00:00.000	Trailways	668
2022-08-15 00:00:00.000	2022-08-19 00:00:00.000	Coach USA	4457
2022-08-15 00:00:00.000	2022-08-19 00:00:00.000	TransBridge	458
2022-08-15 00:00:00.000	2022-08-19 00:00:00.000	Peter Pan_Bonanza	1177
2022-08-15 00:00:00.000	2022-08-19 00:00:00.000	DeCamp	586
2022-08-15 00:00:00.000	2022-08-19 00:00:00.000	HCEE - Community	1627
2022-08-15 00:00:00.000	2022-08-19 00:00:00.000	C&J Bus Lines	0
2022-08-22 00:00:00.000	2022-08-26 00:00:00.000	Academy	1051
2022-08-22 00:00:00.000	2022-08-26 00:00:00.000	Greyhound	1822
2022-08-22 00:00:00.000	2022-08-26 00:00:00.000	Martz	783
2022-08-22 00:00:00.000	2022-08-26 00:00:00.000	NJTransit	59128
2022-08-22 00:00:00.000	2022-08-26 00:00:00.000	Lakeland	1022
2022-08-22 00:00:00.000	2022-08-26 00:00:00.000	Trailways	698
2022-08-22 00:00:00.000	2022-08-26 00:00:00.000	Coach USA	4347
2022-08-22 00:00:00.000	2022-08-26 00:00:00.000	TransBridge	422
2022-08-22 00:00:00.000	2022-08-26 00:00:00.000	Peter Pan_Bonanza	1161
2022-08-22 00:00:00.000	2022-08-26 00:00:00.000	DeCamp	552
2022-08-22 00:00:00.000	2022-08-26 00:00:00.000	HCEE - Community	1579
2022-08-22 00:00:00.000	2022-08-26 00:00:00.000	C&J Bus Lines	0
2022-08-29 00:00:00.000	2022-09-02 00:00:00.000	Academy	1008
2022-08-29 00:00:00.000	2022-09-02 00:00:00.000	Greyhound	1672
2022-08-29 00:00:00.000	2022-09-02 00:00:00.000	Martz	768
2022-08-29 00:00:00.000	2022-09-02 00:00:00.000	NJTransit	58197
2022-08-29 00:00:00.000	2022-09-02 00:00:00.000	Lakeland	983
2022-08-29 00:00:00.000	2022-09-02 00:00:00.000	Trailways	587
2022-08-29 00:00:00.000	2022-09-02 00:00:00.000	Coach USA	4318
2022-08-29 00:00:00.000	2022-09-02 00:00:00.000	TransBridge	420
2022-08-29 00:00:00.000	2022-09-02 00:00:00.000	Peter Pan_Bonanza	1002
2022-08-29 00:00:00.000	2022-09-02 00:00:00.000	DeCamp	521
2022-08-29 00:00:00.000	2022-09-02 00:00:00.000	HCEE - Community	1583
2022-08-29 00:00:00.000	2022-09-02 00:00:00.000	C&J Bus Lines	0
2022-09-05 00:00:00.000	2022-09-09 00:00:00.000	Academy	1120
2022-09-05 00:00:00.000	2022-09-09 00:00:00.000	Greyhound	1505
2022-09-05 00:00:00.000	2022-09-09 00:00:00.000	Martz	851
2022-09-05 00:00:00.000	2022-09-09 00:00:00.000	NJTransit	63179
2022-09-05 00:00:00.000	2022-09-09 00:00:00.000	Lakeland	1114
2022-09-05 00:00:00.000	2022-09-09 00:00:00.000	Trailways	605
2022-09-05 00:00:00.000	2022-09-09 00:00:00.000	Coach USA	4695
2022-09-05 00:00:00.000	2022-09-09 00:00:00.000	TransBridge	553
2022-09-05 00:00:00.000	2022-09-09 00:00:00.000	Peter Pan_Bonanza	1107
2022-09-05 00:00:00.000	2022-09-09 00:00:00.000	DeCamp	561
2022-09-05 00:00:00.000	2022-09-09 00:00:00.000	HCEE - Community	1494
2022-09-05 00:00:00.000	2022-09-09 00:00:00.000	C&J Bus Lines	0
2022-09-12 00:00:00.000	2022-09-16 00:00:00.000	Academy	1296
2022-09-12 00:00:00.000	2022-09-16 00:00:00.000	Greyhound	1386
2022-09-12 00:00:00.000	2022-09-16 00:00:00.000	Martz	815
2022-09-12 00:00:00.000	2022-09-16 00:00:00.000	NJTransit	67696
2022-09-12 00:00:00.000	2022-09-16 00:00:00.000	Lakeland	1197
2022-09-12 00:00:00.000	2022-09-16 00:00:00.000	Trailways	454
2022-09-12 00:00:00.000	2022-09-16 00:00:00.000	Coach USA	5053
2022-09-12 00:00:00.000	2022-09-16 00:00:00.000	TransBridge	509
2022-09-12 00:00:00.000	2022-09-16 00:00:00.000	Peter Pan_Bonanza	797
2022-09-12 00:00:00.000	2022-09-16 00:00:00.000	DeCamp	664
2022-09-12 00:00:00.000	2022-09-16 00:00:00.000	HCEE - Community	1707
2022-09-12 00:00:00.000	2022-09-16 00:00:00.000	C&J Bus Lines	0
2022-09-19 00:00:00.000	2022-09-23 00:00:00.000	Academy	1214
2022-09-19 00:00:00.000	2022-09-23 00:00:00.000	Greyhound	1458
2022-09-19 00:00:00.000	2022-09-23 00:00:00.000	Martz	811
2022-09-19 00:00:00.000	2022-09-23 00:00:00.000	NJTransit	68532
2022-09-19 00:00:00.000	2022-09-23 00:00:00.000	Lakeland	1171
2022-09-19 00:00:00.000	2022-09-23 00:00:00.000	Trailways	461
2022-09-19 00:00:00.000	2022-09-23 00:00:00.000	Coach USA	5014
2022-09-19 00:00:00.000	2022-09-23 00:00:00.000	TransBridge	521
2022-09-19 00:00:00.000	2022-09-23 00:00:00.000	Peter Pan_Bonanza	798
2022-09-19 00:00:00.000	2022-09-23 00:00:00.000	DeCamp	639
2022-09-19 00:00:00.000	2022-09-23 00:00:00.000	HCEE - Community	1756
2022-09-19 00:00:00.000	2022-09-23 00:00:00.000	C&J Bus Lines	0
2022-09-26 00:00:00.000	2022-09-30 00:00:00.000	Academy	1198
2022-09-26 00:00:00.000	2022-09-30 00:00:00.000	Greyhound	1430
2022-09-26 00:00:00.000	2022-09-30 00:00:00.000	Martz	789
2022-09-26 00:00:00.000	2022-09-30 00:00:00.000	NJTransit	65546
2022-09-26 00:00:00.000	2022-09-30 00:00:00.000	Lakeland	1250
2022-09-26 00:00:00.000	2022-09-30 00:00:00.000	Trailways	535
2022-09-26 00:00:00.000	2022-09-30 00:00:00.000	Coach USA	4845
2022-09-26 00:00:00.000	2022-09-30 00:00:00.000	TransBridge	500
2022-09-26 00:00:00.000	2022-09-30 00:00:00.000	Peter Pan_Bonanza	876
2022-09-26 00:00:00.000	2022-09-30 00:00:00.000	DeCamp	605
2022-09-26 00:00:00.000	2022-09-30 00:00:00.000	HCEE - Community	1689
2022-09-26 00:00:00.000	2022-09-30 00:00:00.000	C&J Bus Lines	0
2022-10-03 00:00:00.000	2022-10-07 00:00:00.000	Academy	1176
2022-10-03 00:00:00.000	2022-10-07 00:00:00.000	Greyhound	1397
2022-10-03 00:00:00.000	2022-10-07 00:00:00.000	Martz	800
2022-10-03 00:00:00.000	2022-10-07 00:00:00.000	NJTransit	58688
2022-10-03 00:00:00.000	2022-10-07 00:00:00.000	Lakeland	1158
2022-10-03 00:00:00.000	2022-10-07 00:00:00.000	Trailways	450
2022-10-03 00:00:00.000	2022-10-07 00:00:00.000	Coach USA	4847
2022-10-03 00:00:00.000	2022-10-07 00:00:00.000	TransBridge	514
2022-10-03 00:00:00.000	2022-10-07 00:00:00.000	Peter Pan_Bonanza	772
2022-10-03 00:00:00.000	2022-10-07 00:00:00.000	DeCamp	601
2022-10-03 00:00:00.000	2022-10-07 00:00:00.000	HCEE - Community	1715
2022-10-03 00:00:00.000	2022-10-07 00:00:00.000	C&J Bus Lines	0
2022-10-10 00:00:00.000	2022-10-14 00:00:00.000	Academy	1223
2022-10-10 00:00:00.000	2022-10-14 00:00:00.000	Greyhound	1606
2022-10-10 00:00:00.000	2022-10-14 00:00:00.000	Martz	846
2022-10-10 00:00:00.000	2022-10-14 00:00:00.000	NJTransit	66791
2022-10-10 00:00:00.000	2022-10-14 00:00:00.000	Lakeland	1269
2022-10-10 00:00:00.000	2022-10-14 00:00:00.000	Trailways	836
2022-10-10 00:00:00.000	2022-10-14 00:00:00.000	Coach USA	5095
2022-10-10 00:00:00.000	2022-10-14 00:00:00.000	TransBridge	595
2022-10-10 00:00:00.000	2022-10-14 00:00:00.000	Peter Pan_Bonanza	1014
2022-10-10 00:00:00.000	2022-10-14 00:00:00.000	DeCamp	649
2022-10-10 00:00:00.000	2022-10-14 00:00:00.000	HCEE - Community	1771
2022-10-10 00:00:00.000	2022-10-14 00:00:00.000	C&J Bus Lines	0
2022-10-17 00:00:00.000	2022-10-21 00:00:00.000	Academy	1202
2022-10-17 00:00:00.000	2022-10-21 00:00:00.000	Greyhound	1505
2022-10-17 00:00:00.000	2022-10-21 00:00:00.000	Martz	811
2022-10-17 00:00:00.000	2022-10-21 00:00:00.000	NJTransit	68879
2022-10-17 00:00:00.000	2022-10-21 00:00:00.000	Lakeland	1203
