Start_Date	End_Date	Carrier	Volume
31/01/2022	04/02/2022	HCEE - Community	52
31/01/2022	04/02/2022	Lakeland	25
31/01/2022	04/02/2022	Martz	17
31/01/2022	04/02/2022	NJ Transit	2153
31/01/2022	04/02/2022	Peter Pan_Bonanza	18
31/01/2022	04/02/2022	Trailways	18
31/01/2022	04/02/2022	TransBridge	18
07/02/2022	11/02/2022	Academy	35
07/02/2022	11/02/2022	C & J Bus Lines	0
07/02/2022	11/02/2022	Coach USA	130
07/02/2022	11/02/2022	DeCamp	37
07/02/2022	11/02/2022	Greyhound	42
07/02/2022	11/02/2022	HCEE - Community	60
07/02/2022	11/02/2022	Lakeland	25
07/02/2022	11/02/2022	Martz	17
07/02/2022	11/02/2022	NJ Transit	2154
07/02/2022	11/02/2022	Peter Pan_Bonanza	18
07/02/2022	11/02/2022	Trailways	19
07/02/2022	11/02/2022	TransBridge	18
14/02/2022	18/02/2022	Academy	34
14/02/2022	18/02/2022	C & J Bus Lines	0
14/02/2022	18/02/2022	Coach USA	130
14/02/2022	18/02/2022	DeCamp	37
14/02/2022	18/02/2022	Greyhound	44
14/02/2022	18/02/2022	HCEE - Community	56
14/02/2022	18/02/2022	Lakeland	25
14/02/2022	18/02/2022	Martz	17
14/02/2022	18/02/2022	NJ Transit	2144
14/02/2022	18/02/2022	Peter Pan_Bonanza	20
14/02/2022	18/02/2022	Trailways	19
14/02/2022	18/02/2022	TransBridge	18
21/02/2022	25/02/2022	Academy	34
21/02/2022	25/02/2022	C & J Bus Lines	0
21/02/2022	25/02/2022	Coach USA	130
21/02/2022	25/02/2022	DeCamp	37
21/02/2022	25/02/2022	Greyhound	43
21/02/2022	25/02/2022	HCEE - Community	57
21/02/2022	25/02/2022	Lakeland	25
21/02/2022	25/02/2022	Martz	17
21/02/2022	25/02/2022	NJ Transit	2147
21/02/2022	25/02/2022	Peter Pan_Bonanza	20
21/02/2022	25/02/2022	Trailways	20
21/02/2022	25/02/2022	TransBridge	18
28/02/2022	04/03/2022	Academy	35
28/02/2022	04/03/2022	C & J Bus Lines	0
28/02/2022	04/03/2022	Coach USA	129
28/02/2022	04/03/2022	DeCamp	37
28/02/2022	04/03/2022	Greyhound	40
28/02/2022	04/03/2022	HCEE - Community	83
28/02/2022	04/03/2022	Lakeland	25
28/02/2022	04/03/2022	Martz	16
28/02/2022	04/03/2022	NJ Transit	2160
28/02/2022	04/03/2022	Peter Pan_Bonanza	21
28/02/2022	04/03/2022	Trailways	19
28/02/2022	04/03/2022	TransBridge	18
07/03/2022	11/03/2022	Academy	35
07/03/2022	11/03/2022	C & J Bus Lines	0
07/03/2022	11/03/2022	Coach USA	130
07/03/2022	11/03/2022	DeCamp	37
07/03/2022	11/03/2022	Greyhound	44
07/03/2022	11/03/2022	HCEE - Community	85
07/03/2022	11/03/2022	Lakeland	27
07/03/2022	11/03/2022	Martz	17
07/03/2022	11/03/2022	NJ Transit	2158
07/03/2022	11/03/2022	Peter Pan_Bonanza	22
07/03/2022	11/03/2022	Trailways	19
16/05/2022	20/05/2022	Greyhound	46
16/05/2022	20/05/2022	HCEE - Community	86
16/05/2022	20/05/2022	Lakeland	30
16/05/2022	20/05/2022	Martz	18
16/05/2022	20/05/2022	NJ Transit	2136
16/05/2022	20/05/2022	Peter Pan_Bonanza	25
16/05/2022	20/05/2022	Trailways	20
16/05/2022	20/05/2022	TransBridge	19
23/05/2022	27/05/2022	Academy	35
23/05/2022	27/05/2022	C & J Bus Lines	0
23/05/2022	27/05/2022	Coach USA	132
23/05/2022	27/05/2022	DeCamp	40
23/05/2022	27/05/2022	Greyhound	47
23/05/2022	27/05/2022	HCEE - Community	78
23/05/2022	27/05/2022	Lakeland	29
23/05/2022	27/05/2022	Martz	18
23/05/2022	27/05/2022	NJ Transit	2156
23/05/2022	27/05/2022	Peter Pan_Bonanza	25
23/05/2022	27/05/2022	Trailways	22
23/05/2022	27/05/2022	TransBridge	19
30/05/2022	03/06/2022	Academy	34
30/05/2022	03/06/2022	C & J Bus Lines	0
30/05/2022	03/06/2022	Coach USA	134
30/05/2022	03/06/2022	DeCamp	40
30/05/2022	03/06/2022	Greyhound	49
30/05/2022	03/06/2022	HCEE - Community	87
30/05/2022	03/06/2022	Lakeland	29
30/05/2022	03/06/2022	Martz	20
30/05/2022	03/06/2022	NJ Transit	2155
30/05/2022	03/06/2022	Peter Pan_Bonanza	29
30/05/2022	03/06/2022	Trailways	26
30/05/2022	03/06/2022	TransBridge	19
06/06/2022	10/06/2022	Academy	35
06/06/2022	10/06/2022	C & J Bus Lines	0
06/06/2022	10/06/2022	Coach USA	132
06/06/2022	10/06/2022	DeCamp	39
06/06/2022	10/06/2022	Greyhound	50
06/06/2022	10/06/2022	HCEE - Community	86
06/06/2022	10/06/2022	Lakeland	29
06/06/2022	10/06/2022	Martz	19
06/06/2022	10/06/2022	NJ Transit	2150
06/06/2022	10/06/2022	Peter Pan_Bonanza	25
06/06/2022	10/06/2022	Trailways	27
06/06/2022	10/06/2022	TransBridge	18
13/06/2022	17/06/2022	Academy	35
13/06/2022	17/06/2022	C & J Bus Lines	0
13/06/2022	17/06/2022	Coach USA	135
13/06/2022	17/06/2022	DeCamp	40
13/06/2022	17/06/2022	Greyhound	49
13/06/2022	17/06/2022	HCEE - Community	81
13/06/2022	17/06/2022	Lakeland	29
13/06/2022	17/06/2022	Martz	19
13/06/2022	17/06/2022	NJ Transit	2144
13/06/2022	17/06/2022	Peter Pan_Bonanza	27
13/06/2022	17/06/2022	Trailways	27
13/06/2022	17/06/2022	TransBridge	19
20/06/2022	24/06/2022	Academy	34
20/06/2022	24/06/2022	C & J Bus Lines	0
20/06/2022	24/06/2022	Coach USA	133
20/06/2022	24/06/2022	DeCamp	40
20/06/2022	24/06/2022	Greyhound	51
20/06/2022	24/06/2022	HCEE - Community	84
20/06/2022	24/06/2022	Lakeland	29
20/06/2022	24/06/2022	Martz	19
20/06/2022	24/06/2022	NJ Transit	2150
20/06/2022	24/06/2022	Peter Pan_Bonanza	30
20/06/2022	24/06/2022	Trailways	27
20/06/2022	24/06/2022	TransBridge	19
27/06/2022	01/07/2022	Academy	34
27/06/2022	01/07/2022	C & J Bus Lines	0
27/06/2022	01/07/2022	Coach USA	138
27/06/2022	01/07/2022	DeCamp	39
27/06/2022	01/07/2022	Greyhound	53
27/06/2022	01/07/2022	HCEE - Community	85
27/06/2022	01/07/2022	Lakeland	29
27/06/2022	01/07/2022	Martz	19
27/06/2022	01/07/2022	NJ Transit	2154
27/06/2022	01/07/2022	Peter Pan_Bonanza	32
27/06/2022	01/07/2022	Trailways	28
27/06/2022	01/07/2022	TransBridge	19
04/07/2022	08/07/2022	Academy	33
04/07/2022	08/07/2022	C & J Bus Lines	0
04/07/2022	08/07/2022	Coach USA	140
04/07/2022	08/07/2022	DeCamp	37
04/07/2022	08/07/2022	Greyhound	52
04/07/2022	08/07/2022	HCEE - Community	85
04/07/2022	08/07/2022	Lakeland	29
04/07/2022	08/07/2022	Martz	20
04/07/2022	08/07/2022	NJ Transit	2162
04/07/2022	08/07/2022	Peter Pan_Bonanza	36
04/07/2022	08/07/2022	Trailways	28
04/07/2022	08/07/2022	TransBridge	19
11/07/2022	15/07/2022	Academy	34
11/07/2022	15/07/2022	C & J Bus Lines	0
11/07/2022	15/07/2022	Coach USA	140
11/07/2022	15/07/2022	DeCamp	36
11/07/2022	15/07/2022	Greyhound	52
11/07/2022	15/07/2022	HCEE - Community	84
11/07/2022	15/07/2022	Lakeland	29
11/07/2022	15/07/2022	Martz	19
11/07/2022	15/07/2022	NJ Transit	2169
11/07/2022	15/07/2022	Peter Pan_Bonanza	31
11/07/2022	15/07/2022	Trailways	27
11/07/2022	15/07/2022	TransBridge	19
18/07/2022	22/07/2022	Academy	35
18/07/2022	22/07/2022	C & J Bus Lines	0
18/07/2022	22/07/2022	Coach USA	140
18/07/2022	22/07/2022	DeCamp	36
18/07/2022	22/07/2022	Greyhound	52
18/07/2022	22/07/2022	HCEE - Community	84
18/07/2022	22/07/2022	Lakeland	29
18/07/2022	22/07/2022	Martz	19
18/07/2022	22/07/2022	NJ Transit	2172
26/09/2022	30/09/2022	Coach USA	141
26/09/2022	30/09/2022	DeCamp	36
26/09/2022	30/09/2022	Greyhound	50
26/09/2022	30/09/2022	HCEE - Community	85
26/09/2022	30/09/2022	Lakeland	29
26/09/2022	30/09/2022	Martz	20
26/09/2022	30/09/2022	NJ Transit	2214
26/09/2022	30/09/2022	Peter Pan_Bonanza	24
26/09/2022	30/09/2022	Trailways	25
26/09/2022	30/09/2022	TransBridge	19
03/10/2022	07/10/2022	Academy	35
03/10/2022	07/10/2022	C & J Bus Lines	0
03/10/2022	07/10/2022	Coach USA	142
03/10/2022	07/10/2022	DeCamp	36
03/10/2022	07/10/2022	Greyhound	51
03/10/2022	07/10/2022	HCEE - Community	86
03/10/2022	07/10/2022	Lakeland	29
03/10/2022	07/10/2022	Martz	21
03/10/2022	07/10/2022	NJ Transit	2213
03/10/2022	07/10/2022	Peter Pan_Bonanza	24
03/10/2022	07/10/2022	Trailways	25
03/10/2022	07/10/2022	TransBridge	19
10/10/2022	14/10/2022	Academy	35
10/10/2022	14/10/2022	C & J Bus Lines	0
10/10/2022	14/10/2022	Coach USA	145
10/10/2022	14/10/2022	DeCamp	37
10/10/2022	14/10/2022	Greyhound	51
10/10/2022	14/10/2022	HCEE - Community	86
10/10/2022	14/10/2022	Lakeland	29
10/10/2022	14/10/2022	Martz	21
10/10/2022	14/10/2022	NJ Transit	2177
10/10/2022	14/10/2022	Peter Pan_Bonanza	27
10/10/2022	14/10/2022	Trailways	28
10/10/2022	14/10/2022	TransBridge	18
17/10/2022	21/10/2022	Academy	34
17/10/2022	21/10/2022	C & J Bus Lines	0
17/10/2022	21/10/2022	Coach USA	147
17/10/2022	21/10/2022	DeCamp	36
17/10/2022	21/10/2022	Greyhound	51
17/10/2022	21/10/2022	HCEE - Community	86
17/10/2022	21/10/2022	Lakeland	29
17/10/2022	21/10/2022	Martz	21
17/10/2022	21/10/2022	NJ Transit	2211
17/10/2022	21/10/2022	Peter Pan_Bonanza	24
17/10/2022	21/10/2022	Trailways	24
17/10/2022	21/10/2022	TransBridge	18
24/10/2022	28/10/2022	Academy	35
24/10/2022	28/10/2022	C & J Bus Lines	0
24/10/2022	28/10/2022	Coach USA	148
24/10/2022	28/10/2022	DeCamp	36
24/10/2022	28/10/2022	Greyhound	49
24/10/2022	28/10/2022	HCEE - Community	87
24/10/2022	28/10/2022	Lakeland	29
24/10/2022	28/10/2022	Martz	21
24/10/2022	28/10/2022	NJ Transit	2213
24/10/2022	28/10/2022	Peter Pan_Bonanza	24
24/10/2022	28/10/2022	Trailways	24
24/10/2022	28/10/2022	TransBridge	17
31/10/2022	04/11/2022	Academy	35
31/10/2022	04/11/2022	C & J Bus Lines	0
31/10/2022	04/11/2022	Coach USA	147
31/10/2022	04/11/2022	DeCamp	36
31/10/2022	04/11/2022	Greyhound	52
31/10/2022	04/11/2022	HCEE - Community	82
31/10/2022	04/11/2022	Lakeland	28
31/10/2022	04/11/2022	Martz	21
31/10/2022	04/11/2022	NJ Transit	2213
31/10/2022	04/11/2022	Peter Pan_Bonanza	23
31/10/2022	04/11/2022	Trailways	24
31/10/2022	04/11/2022	TransBridge	18
07/11/2022	11/11/2022	Academy	34
07/11/2022	11/11/2022	C & J Bus Lines	0
07/11/2022	11/11/2022	Coach USA	148
07/11/2022	11/11/2022	DeCamp	36
07/11/2022	11/11/2022	Greyhound	51
07/11/2022	11/11/2022	HCEE - Community	87
07/11/2022	11/11/2022	Lakeland	29
07/11/2022	11/11/2022	Martz	20
07/11/2022	11/11/2022	NJ Transit	2213
07/11/2022	11/11/2022	Peter Pan_Bonanza	24
07/11/2022	11/11/2022	Trailways	24
07/11/2022	11/11/2022	TransBridge	18
14/11/2022	18/11/2022	Academy	34
14/11/2022	18/11/2022	C & J Bus Lines	0
14/11/2022	18/11/2022	Coach USA	147
14/11/2022	18/11/2022	DeCamp	36
14/11/2022	18/11/2022	Greyhound	50
14/11/2022	18/11/2022	HCEE - Community	87
14/11/2022	18/11/2022	Lakeland	29
14/11/2022	18/11/2022	Martz	20
14/11/2022	18/11/2022	NJ Transit	2205
14/11/2022	18/11/2022	Peter Pan_Bonanza	24
14/11/2022	18/11/2022	Trailways	24
14/11/2022	18/11/2022	TransBridge	18
21/11/2022	25/11/2022	Academy	0
21/11/2022	25/11/2022	C & J Bus Lines	0
21/11/2022	25/11/2022	Coach USA	0
21/11/2022	25/11/2022	DeCamp	0
21/11/2022	25/11/2022	Greyhound	0
21/11/2022	25/11/2022	HCEE - Community	0
21/11/2022	25/11/2022	Lakeland	0
21/11/2022	25/11/2022	Martz	0
21/11/2022	25/11/2022	NJ Transit	0
21/11/2022	25/11/2022	Peter Pan_Bonanza	0
21/11/2022	25/11/2022	Trailways	0
21/11/2022	25/11/2022	TransBridge	0
28/11/2022	02/12/2022	Academy	37
28/11/2022	02/12/2022	C & J Bus Lines	0
28/11/2022	02/12/2022	Coach USA	151
28/11/2022	02/12/2022	DeCamp	37
28/11/2022	02/12/2022	Greyhound	53
28/11/2022	02/12/2022	HCEE - Community	85
28/11/2022	02/12/2022	Lakeland	30
01/01/2024	05/01/2024	C & J Bus Lines	0
01/01/2024	05/01/2024	Coach USA	150
01/01/2024	05/01/2024	DeCamp	0
01/01/2024	05/01/2024	Greyhound	60
01/01/2024	05/01/2024	HCEE - Community	75
01/01/2024	05/01/2024	Lakeland	45
01/01/2024	05/01/2024	Martz	18
01/01/2024	05/01/2024	NJ Transit	2474
01/01/2024	05/01/2024	Peter Pan_Bonanza	23
01/01/2024	05/01/2024	Trailways	21
01/01/2024	05/01/2024	TransBridge	21
08/01/2024	12/01/2024	Academy	40
08/01/2024	12/01/2024	C & J Bus Lines	0
08/01/2024	12/01/2024	Coach USA	180
08/01/2024	12/01/2024	DeCamp	0
08/01/2024	12/01/2024	Greyhound	56
08/01/2024	12/01/2024	HCEE - Community	86
08/01/2024	12/01/2024	Lakeland	43
08/01/2024	12/01/2024	Martz	18
08/01/2024	12/01/2024	NJ Transit	2481
08/01/2024	12/01/2024	Peter Pan_Bonanza	23
08/01/2024	12/01/2024	Trailways	19
08/01/2024	12/01/2024	TransBridge	24
15/01/2024	19/01/2024	Academy	38
15/01/2024	19/01/2024	C & J Bus Lines	0
15/01/2024	19/01/2024	Coach USA	166
15/01/2024	19/01/2024	DeCamp	0
15/01/2024	19/01/2024	Greyhound	56
15/01/2024	19/01/2024	HCEE - Community	86
15/01/2024	19/01/2024	Lakeland	42
15/01/2024	19/01/2024	Martz	17
15/01/2024	19/01/2024	NJ Transit	2465
15/01/2024	19/01/2024	Peter Pan_Bonanza	23
15/01/2024	19/01/2024	Trailways	21
15/01/2024	19/01/2024	TransBridge	23
22/01/2024	26/01/2024	Academy	44
22/01/2024	26/01/2024	C & J Bus Lines	0
22/01/2024	26/01/2024	Coach USA	182
22/01/2024	26/01/2024	DeCamp	0
22/01/2024	26/01/2024	Greyhound	59
22/01/2024	26/01/2024	HCEE - Community	87
22/01/2024	26/01/2024	Lakeland	43
22/01/2024	26/01/2024	Martz	18
22/01/2024	26/01/2024	NJ Transit	2489
22/01/2024	26/01/2024	Peter Pan_Bonanza	23
22/01/2024	26/01/2024	Trailways	20
22/01/2024	26/01/2024	TransBridge	24
29/01/2024	02/02/2024	Academy	44
29/01/2024	02/02/2024	C & J Bus Lines	0
29/01/2024	02/02/2024	Coach USA	185
29/01/2024	02/02/2024	DeCamp	0
29/01/2024	02/02/2024	Greyhound	59
29/01/2024	02/02/2024	HCEE - Community	87
29/01/2024	02/02/2024	Lakeland	43
29/01/2024	02/02/2024	Martz	18
29/01/2024	02/02/2024	NJ Transit	2499
29/01/2024	02/02/2024	Peter Pan_Bonanza	23
29/01/2024	02/02/2024	Trailways	22
29/01/2024	02/02/2024	TransBridge	24
05/02/2024	09/02/2024	Academy	43
05/02/2024	09/02/2024	C & J Bus Lines	0
05/02/2024	09/02/2024	Coach USA	185
05/02/2024	09/02/2024	DeCamp	0
05/02/2024	09/02/2024	Greyhound	61
05/02/2024	09/02/2024	HCEE - Community	86
05/02/2024	09/02/2024	Lakeland	43
05/02/2024	09/02/2024	Martz	18
05/02/2024	09/02/2024	NJ Transit	2414
05/02/2024	09/02/2024	Peter Pan_Bonanza	23
05/02/2024	09/02/2024	Trailways	18
05/02/2024	09/02/2024	TransBridge	19
12/02/2024	16/02/2024	Academy	42
12/02/2024	16/02/2024	C & J Bus Lines	57
12/02/2024	16/02/2024	Coach USA	168
12/02/2024	16/02/2024	DeCamp	0
12/02/2024	16/02/2024	Greyhound	42
12/02/2024	16/02/2024	HCEE - Community	86
12/02/2024	16/02/2024	Lakeland	43
12/02/2024	16/02/2024	Martz	15
12/02/2024	16/02/2024	NJ Transit	2407
12/02/2024	16/02/2024	Peter Pan_Bonanza	23
12/02/2024	16/02/2024	Trailways	18
12/02/2024	16/02/2024	TransBridge	19
19/02/2024	23/02/2024	Academy	38
19/02/2024	23/02/2024	C & J Bus Lines	0
19/02/2024	23/02/2024	Coach USA	164
19/02/2024	23/02/2024	DeCamp	0
19/02/2024	23/02/2024	Greyhound	61
19/02/2024	23/02/2024	HCEE - Community	86
19/02/2024	23/02/2024	Lakeland	44
19/02/2024	23/02/2024	Martz	17
19/02/2024	23/02/2024	NJ Transit	2424
19/02/2024	23/02/2024	Peter Pan_Bonanza	23
19/02/2024	23/02/2024	Trailways	21
19/02/2024	23/02/2024	TransBridge	19
26/02/2024	01/03/2024	Academy	38
26/02/2024	01/03/2024	C & J Bus Lines	0
26/02/2024	01/03/2024	Coach USA	183
26/02/2024	01/03/2024	DeCamp	0
26/02/2024	01/03/2024	Greyhound	61
26/02/2024	01/03/2024	HCEE - Community	86
26/02/2024	01/03/2024	Lakeland	41
26/02/2024	01/03/2024	Martz	18
26/02/2024	01/03/2024	NJ Transit	2422
26/02/2024	01/03/2024	Peter Pan_Bonanza	23
26/02/2024	01/03/2024	Trailways	21
26/02/2024	01/03/2024	TransBridge	19
04/03/2024	08/03/2024	Academy	44
04/03/2024	08/03/2024	C & J Bus Lines	0
04/03/2024	08/03/2024	Coach USA	186
04/03/2024	08/03/2024	DeCamp	0
04/03/2024	08/03/2024	Greyhound	62
04/03/2024	08/03/2024	HCEE - Community	88
07/12/2020	11/12/2020	Academy	37
07/12/2020	11/12/2020	C & J Bus Lines	1
07/12/2020	11/12/2020	Coach USA	83
07/12/2020	11/12/2020	DeCamp	0
07/12/2020	11/12/2020	Greyhound	33
07/12/2020	11/12/2020	HCEE - Community	74
07/12/2020	11/12/2020	Lakeland	13
07/12/2020	11/12/2020	Martz	14
07/12/2020	11/12/2020	NJ Transit	2199
07/12/2020	11/12/2020	Peter Pan_Bonanza	12
07/12/2020	11/12/2020	Trailways	11
07/12/2020	11/12/2020	TransBridge	12
14/12/2020	18/12/2020	Academy	37
14/12/2020	18/12/2020	C & J Bus Lines	1
14/12/2020	18/12/2020	Coach USA	83
14/12/2020	18/12/2020	DeCamp	0
14/12/2020	18/12/2020	Greyhound	34
14/12/2020	18/12/2020	HCEE - Community	75
14/12/2020	18/12/2020	Lakeland	12
14/12/2020	18/12/2020	Martz	13
14/12/2020	18/12/2020	NJ Transit	2039
14/12/2020	18/12/2020	Peter Pan_Bonanza	9
14/12/2020	18/12/2020	Trailways	11
14/12/2020	18/12/2020	TransBridge	12
21/12/2020	25/12/2020	Academy	31
21/12/2020	25/12/2020	C & J Bus Lines	1
21/12/2020	25/12/2020	Coach USA	83
21/12/2020	25/12/2020	DeCamp	0
21/12/2020	25/12/2020	Greyhound	40
21/12/2020	25/12/2020	HCEE - Community	69
21/12/2020	25/12/2020	Lakeland	13
21/12/2020	25/12/2020	Martz	13
21/12/2020	25/12/2020	NJ Transit	2125
21/12/2020	25/12/2020	Peter Pan_Bonanza	9
21/12/2020	25/12/2020	Trailways	11
21/12/2020	25/12/2020	TransBridge	12
28/12/2020	31/12/2020	Academy	0
28/12/2020	31/12/2020	C & J Bus Lines	1
28/12/2020	31/12/2020	Coach USA	80
28/12/2020	31/12/2020	DeCamp	0
28/12/2020	31/12/2020	Greyhound	36
28/12/2020	31/12/2020	HCEE - Community	0
28/12/2020	31/12/2020	Lakeland	12
28/12/2020	31/12/2020	Martz	13
28/12/2020	31/12/2020	NJ Transit	2001
28/12/2020	31/12/2020	Peter Pan_Bonanza	10
28/12/2020	31/12/2020	Trailways	11
28/12/2020	31/12/2020	TransBridge	12
04/01/2021	08/01/2021	Academy	37
04/01/2021	08/01/2021	C & J Bus Lines	0
04/01/2021	08/01/2021	Coach USA	83
04/01/2021	08/01/2021	DeCamp	0
04/01/2021	08/01/2021	Greyhound	34
04/01/2021	08/01/2021	HCEE - Community	75
04/01/2021	08/01/2021	Lakeland	12
04/01/2021	08/01/2021	Martz	13
04/01/2021	08/01/2021	NJ Transit	2146
04/01/2021	08/01/2021	Peter Pan_Bonanza	9
04/01/2021	08/01/2021	Trailways	10
04/01/2021	08/01/2021	TransBridge	12
11/01/2021	15/01/2021	Academy	37
11/01/2021	15/01/2021	C & J Bus Lines	0
11/01/2021	15/01/2021	Coach USA	84
11/01/2021	15/01/2021	DeCamp	0
11/01/2021	15/01/2021	Greyhound	32
11/01/2021	15/01/2021	HCEE - Community	86
11/01/2021	15/01/2021	Lakeland	12
11/01/2021	15/01/2021	Martz	13
11/01/2021	15/01/2021	NJ Transit	2078
11/01/2021	15/01/2021	Peter Pan_Bonanza	9
11/01/2021	15/01/2021	Trailways	10
11/01/2021	15/01/2021	TransBridge	12
18/01/2021	22/01/2021	Academy	36
18/01/2021	22/01/2021	C & J Bus Lines	0
18/01/2021	22/01/2021	Coach USA	84
18/01/2021	22/01/2021	DeCamp	0
18/01/2021	22/01/2021	Greyhound	34
18/01/2021	22/01/2021	HCEE - Community	76
18/01/2021	22/01/2021	Lakeland	12
18/01/2021	22/01/2021	Martz	13
18/01/2021	22/01/2021	NJ Transit	2033
18/01/2021	22/01/2021	Peter Pan_Bonanza	9
18/01/2021	22/01/2021	Trailways	10
18/01/2021	22/01/2021	TransBridge	12
25/01/2021	29/01/2021	Academy	35
25/01/2021	29/01/2021	C & J Bus Lines	0
25/01/2021	29/01/2021	Coach USA	84
25/01/2021	29/01/2021	DeCamp	0
25/01/2021	29/01/2021	Greyhound	33
25/01/2021	29/01/2021	HCEE - Community	76
25/01/2021	29/01/2021	Lakeland	12
25/01/2021	29/01/2021	Martz	13
25/01/2021	29/01/2021	NJ Transit	2052
25/01/2021	29/01/2021	Peter Pan_Bonanza	9
25/01/2021	29/01/2021	Trailways	10
25/01/2021	29/01/2021	TransBridge	12
01/02/2021	05/02/2021	Academy	35
01/02/2021	05/02/2021	C & J Bus Lines	0
01/02/2021	05/02/2021	Coach USA	84
01/02/2021	05/02/2021	DeCamp	0
01/02/2021	05/02/2021	Greyhound	36
01/02/2021	05/02/2021	HCEE - Community	76
01/02/2021	05/02/2021	Lakeland	12
01/02/2021	05/02/2021	Martz	13
01/02/2021	05/02/2021	NJ Transit	2071
01/02/2021	05/02/2021	Peter Pan_Bonanza	9
01/02/2021	05/02/2021	Trailways	10
01/02/2021	05/02/2021	TransBridge	12
08/02/2021	12/02/2021	Academy	35
08/02/2021	12/02/2021	C & J Bus Lines	0
08/02/2021	12/02/2021	Coach USA	84
08/02/2021	12/02/2021	DeCamp	0
08/02/2021	12/02/2021	Greyhound	34
06/02/2023	10/02/2023	Academy	35
06/02/2023	10/02/2023	C & J Bus Lines	0
06/02/2023	10/02/2023	Coach USA	147
06/02/2023	10/02/2023	DeCamp	39
06/02/2023	10/02/2023	Greyhound	47
06/02/2023	10/02/2023	HCEE - Community	85
06/02/2023	10/02/2023	Lakeland	29
06/02/2023	10/02/2023	Martz	20
06/02/2023	10/02/2023	NJ Transit	2268
06/02/2023	10/02/2023	Peter Pan_Bonanza	26
06/02/2023	10/02/2023	Trailways	22
06/02/2023	10/02/2023	TransBridge	20
13/02/2023	17/02/2023	Academy	35
13/02/2023	17/02/2023	C & J Bus Lines	0
13/02/2023	17/02/2023	Coach USA	147
13/02/2023	17/02/2023	DeCamp	38
13/02/2023	17/02/2023	Greyhound	47
13/02/2023	17/02/2023	HCEE - Community	82
13/02/2023	17/02/2023	Lakeland	29
13/02/2023	17/02/2023	Martz	20
13/02/2023	17/02/2023	NJ Transit	2268
13/02/2023	17/02/2023	Peter Pan_Bonanza	27
13/02/2023	17/02/2023	Trailways	22
13/02/2023	17/02/2023	TransBridge	20
20/02/2023	24/02/2023	Academy	31
20/02/2023	24/02/2023	C & J Bus Lines	0
20/02/2023	24/02/2023	Coach USA	128
20/02/2023	24/02/2023	DeCamp	33
20/02/2023	24/02/2023	Greyhound	47
20/02/2023	24/02/2023	HCEE - Community	82
20/02/2023	24/02/2023	Lakeland	25
20/02/2023	24/02/2023	Martz	31
20/02/2023	24/02/2023	NJ Transit	2221
20/02/2023	24/02/2023	Peter Pan_Bonanza	35
20/02/2023	24/02/2023	Trailways	22
20/02/2023	24/02/2023	TransBridge	20
27/02/2023	03/03/2023	Academy	31
27/02/2023	03/03/2023	C & J Bus Lines	0
27/02/2023	03/03/2023	Coach USA	142
27/02/2023	03/03/2023	DeCamp	38
27/02/2023	03/03/2023	Greyhound	44
27/02/2023	03/03/2023	HCEE - Community	82
27/02/2023	03/03/2023	Lakeland	29
27/02/2023	03/03/2023	Martz	18
27/02/2023	03/03/2023	NJ Transit	2261
27/02/2023	03/03/2023	Peter Pan_Bonanza	26
27/02/2023	03/03/2023	Trailways	21
27/02/2023	03/03/2023	TransBridge	20
06/03/2023	10/03/2023	Academy	35
06/03/2023	10/03/2023	C & J Bus Lines	0
06/03/2023	10/03/2023	Coach USA	146
06/03/2023	10/03/2023	DeCamp	38
06/03/2023	10/03/2023	Greyhound	48
06/03/2023	10/03/2023	HCEE - Community	84
06/03/2023	10/03/2023	Lakeland	29
06/03/2023	10/03/2023	Martz	19
06/03/2023	10/03/2023	NJ Transit	2251
06/03/2023	10/03/2023	Peter Pan_Bonanza	27
06/03/2023	10/03/2023	Trailways	22
06/03/2023	10/03/2023	TransBridge	21
13/03/2023	17/03/2023	Academy	35
13/03/2023	17/03/2023	C & J Bus Lines	0
13/03/2023	17/03/2023	Coach USA	146
13/03/2023	17/03/2023	DeCamp	39
13/03/2023	17/03/2023	Greyhound	43
13/03/2023	17/03/2023	HCEE - Community	85
13/03/2023	17/03/2023	Lakeland	28
13/03/2023	17/03/2023	Martz	17
13/03/2023	17/03/2023	NJ Transit	2257
13/03/2023	17/03/2023	Peter Pan_Bonanza	27
13/03/2023	17/03/2023	Trailways	17
13/03/2023	17/03/2023	TransBridge	21
20/03/2023	24/03/2023	Academy	35
20/03/2023	24/03/2023	C & J Bus Lines	0
20/03/2023	24/03/2023	Coach USA	147
20/03/2023	24/03/2023	DeCamp	38
20/03/2023	24/03/2023	Greyhound	50
20/03/2023	24/03/2023	HCEE - Community	85
20/03/2023	24/03/2023	Lakeland	29
20/03/2023	24/03/2023	Martz	20
20/03/2023	24/03/2023	NJ Transit	2256
20/03/2023	24/03/2023	Peter Pan_Bonanza	27
20/03/2023	24/03/2023	Trailways	22
20/03/2023	24/03/2023	TransBridge	21
27/03/2023	31/03/2023	Academy	35
27/03/2023	31/03/2023	C & J Bus Lines	0
27/03/2023	31/03/2023	Coach USA	147
27/03/2023	31/03/2023	DeCamp	38
27/03/2023	31/03/2023	Greyhound	50
27/03/2023	31/03/2023	HCEE - Community	83
27/03/2023	31/03/2023	Lakeland	29
27/03/2023	31/03/2023	Martz	20
27/03/2023	31/03/2023	NJ Transit	2257
27/03/2023	31/03/2023	Peter Pan_Bonanza	27
